scene,speaker,system,m,depth,si_sdr,deflation_index,n_accepted_before,refine_rounds
hetero_different-chapter_00004_908-7021-8463,s1,no_recursion,3,1,70.1796184894723,,,0
hetero_different-chapter_00004_908-7021-8463,s1,no_recursion,3,2,-14.801220695185327,,,0
hetero_different-chapter_00004_908-7021-8463,s1,no_recursion,3,3,-0.06931083889792422,,,0
hetero_different-chapter_00004_908-7021-8463,s2,no_recursion,3,1,inf,,,0
hetero_different-chapter_00004_908-7021-8463,s2,no_recursion,3,2,nan,,,0
hetero_different-chapter_00004_908-7021-8463,s2,no_recursion,3,3,2.1468342386748036,,,0
hetero_different-chapter_00004_908-7021-8463,s3,no_recursion,3,1,54.01916504998316,,,0
hetero_different-chapter_00004_908-7021-8463,s3,no_recursion,3,2,11.090002228970224,,,0
hetero_different-chapter_00004_908-7021-8463,s3,no_recursion,3,3,6.765083615116358,,,0
hetero_different-chapter_00004_908-7021-8463,s1,ungated_deflation,3,1,70.1796184894723,0,0,0
hetero_different-chapter_00004_908-7021-8463,s1,ungated_deflation,3,2,-14.801220695185327,0,0,0
hetero_different-chapter_00004_908-7021-8463,s1,ungated_deflation,3,3,-0.06931083889792422,0,0,0
hetero_different-chapter_00004_908-7021-8463,s2,ungated_deflation,3,1,inf,1,1,0
hetero_different-chapter_00004_908-7021-8463,s2,ungated_deflation,3,2,nan,1,1,0
hetero_different-chapter_00004_908-7021-8463,s2,ungated_deflation,3,3,-8.472980604855827,1,1,0
hetero_different-chapter_00004_908-7021-8463,s3,ungated_deflation,3,1,36.7877863309443,2,2,0
hetero_different-chapter_00004_908-7021-8463,s3,ungated_deflation,3,2,7.947117321230097,2,2,0
hetero_different-chapter_00004_908-7021-8463,s3,ungated_deflation,3,3,-0.14215314805314336,2,2,0
hetero_different-chapter_00004_908-7021-8463,s1,gated_deflation,3,1,70.1796184894723,0,0,0
hetero_different-chapter_00004_908-7021-8463,s1,gated_deflation,3,2,-14.801220695185327,0,0,0
hetero_different-chapter_00004_908-7021-8463,s1,gated_deflation,3,3,-0.06931083889792422,0,0,0
hetero_different-chapter_00004_908-7021-8463,s2,gated_deflation,3,1,inf,1,1,0
hetero_different-chapter_00004_908-7021-8463,s2,gated_deflation,3,2,nan,1,1,0
hetero_different-chapter_00004_908-7021-8463,s2,gated_deflation,3,3,-8.472980604855827,1,1,0
hetero_different-chapter_00004_908-7021-8463,s3,gated_deflation,3,1,36.7877863309443,2,2,0
hetero_different-chapter_00004_908-7021-8463,s3,gated_deflation,3,2,7.947117321230097,2,2,0
hetero_different-chapter_00004_908-7021-8463,s3,gated_deflation,3,3,-0.14215314805314336,2,2,0
hetero_different-chapter_00004_908-7021-8463,s1,coarse_to_fine,3,1,70.1796184894723,,,2
hetero_different-chapter_00004_908-7021-8463,s1,coarse_to_fine,3,2,-14.801220695185327,,,2
hetero_different-chapter_00004_908-7021-8463,s1,coarse_to_fine,3,3,-0.06931083889792422,,,2
hetero_different-chapter_00004_908-7021-8463,s2,coarse_to_fine,3,1,inf,,,2
hetero_different-chapter_00004_908-7021-8463,s2,coarse_to_fine,3,2,nan,,,2
hetero_different-chapter_00004_908-7021-8463,s2,coarse_to_fine,3,3,2.7131763516076846,,,2
hetero_different-chapter_00004_908-7021-8463,s3,coarse_to_fine,3,1,40.74656514066643,,,2
hetero_different-chapter_00004_908-7021-8463,s3,coarse_to_fine,3,2,6.748145840762567,,,2
hetero_different-chapter_00004_908-7021-8463,s3,coarse_to_fine,3,3,-0.3070268719739929,,,2
hetero_different-chapter_00005_260-1284-7021,s1,no_recursion,3,1,55.49601204699029,,,0
hetero_different-chapter_00005_260-1284-7021,s1,no_recursion,3,2,22.66773811430895,,,0
hetero_different-chapter_00005_260-1284-7021,s1,no_recursion,3,3,-3.484957950804909,,,0
hetero_different-chapter_00005_260-1284-7021,s2,no_recursion,3,1,inf,,,0
hetero_different-chapter_00005_260-1284-7021,s2,no_recursion,3,2,nan,,,0
hetero_different-chapter_00005_260-1284-7021,s2,no_recursion,3,3,2.060929630290111,,,0
hetero_different-chapter_00005_260-1284-7021,s3,no_recursion,3,1,67.08064357454288,,,0
hetero_different-chapter_00005_260-1284-7021,s3,no_recursion,3,2,-53.199835118347885,,,0
hetero_different-chapter_00005_260-1284-7021,s3,no_recursion,3,3,-0.6813190328534489,,,0
hetero_different-chapter_00005_260-1284-7021,s1,ungated_deflation,3,1,54.643861020698814,2,2,0
hetero_different-chapter_00005_260-1284-7021,s1,ungated_deflation,3,2,0.68338772949715,2,2,0
hetero_different-chapter_00005_260-1284-7021,s1,ungated_deflation,3,3,-18.664637689144413,2,2,0
hetero_different-chapter_00005_260-1284-7021,s2,ungated_deflation,3,1,inf,0,0,0
hetero_different-chapter_00005_260-1284-7021,s2,ungated_deflation,3,2,nan,0,0,0
hetero_different-chapter_00005_260-1284-7021,s2,ungated_deflation,3,3,2.060929630290111,0,0,0
hetero_different-chapter_00005_260-1284-7021,s3,ungated_deflation,3,1,61.51807646819525,1,1,0
hetero_different-chapter_00005_260-1284-7021,s3,ungated_deflation,3,2,-49.74633367818284,1,1,0
hetero_different-chapter_00005_260-1284-7021,s3,ungated_deflation,3,3,-7.658440882225061,1,1,0
hetero_different-chapter_00005_260-1284-7021,s1,gated_deflation,3,1,54.643861020698814,2,2,0
hetero_different-chapter_00005_260-1284-7021,s1,gated_deflation,3,2,0.68338772949715,2,2,0
hetero_different-chapter_00005_260-1284-7021,s1,gated_deflation,3,3,-18.664637689144413,2,2,0
hetero_different-chapter_00005_260-1284-7021,s2,gated_deflation,3,1,inf,0,0,0
hetero_different-chapter_00005_260-1284-7021,s2,gated_deflation,3,2,nan,0,0,0
hetero_different-chapter_00005_260-1284-7021,s2,gated_deflation,3,3,2.060929630290111,0,0,0
hetero_different-chapter_00005_260-1284-7021,s3,gated_deflation,3,1,61.51807646819525,1,1,0
hetero_different-chapter_00005_260-1284-7021,s3,gated_deflation,3,2,-49.74633367818284,1,1,0
hetero_different-chapter_00005_260-1284-7021,s3,gated_deflation,3,3,-7.658440882225061,1,1,0
hetero_different-chapter_00005_260-1284-7021,s1,coarse_to_fine,3,1,55.49601204699029,,,2
hetero_different-chapter_00005_260-1284-7021,s1,coarse_to_fine,3,2,22.66773811430895,,,2
hetero_different-chapter_00005_260-1284-7021,s1,coarse_to_fine,3,3,-3.484957950804909,,,2
hetero_different-chapter_00005_260-1284-7021,s2,coarse_to_fine,3,1,inf,,,2
hetero_different-chapter_00005_260-1284-7021,s2,coarse_to_fine,3,2,nan,,,2
hetero_different-chapter_00005_260-1284-7021,s2,coarse_to_fine,3,3,2.060929630290111,,,2
hetero_different-chapter_00005_260-1284-7021,s3,coarse_to_fine,3,1,67.08064357454288,,,2
hetero_different-chapter_00005_260-1284-7021,s3,coarse_to_fine,3,2,-53.199835118347885,,,2
hetero_different-chapter_00005_260-1284-7021,s3,coarse_to_fine,3,3,-0.6813190328534489,,,2
hetero_different-chapter_00006_1221-3570-8463,s1,no_recursion,3,1,inf,,,0
hetero_different-chapter_00006_1221-3570-8463,s1,no_recursion,3,2,1.823278947635765,,,0
hetero_different-chapter_00006_1221-3570-8463,s1,no_recursion,3,3,4.5874803956255885,,,0
hetero_different-chapter_00006_1221-3570-8463,s2,no_recursion,3,1,59.10997062227723,,,0
hetero_different-chapter_00006_1221-3570-8463,s2,no_recursion,3,2,15.002392033289375,,,0
hetero_different-chapter_00006_1221-3570-8463,s2,no_recursion,3,3,7.987140069367108,,,0
hetero_different-chapter_00006_1221-3570-8463,s3,no_recursion,3,1,42.2224635706723,,,0
hetero_different-chapter_00006_1221-3570-8463,s3,no_recursion,3,2,nan,,,0
hetero_different-chapter_00006_1221-3570-8463,s3,no_recursion,3,3,-6.62409945982507,,,0
hetero_different-chapter_00006_1221-3570-8463,s1,ungated_deflation,3,1,inf,0,0,0
hetero_different-chapter_00006_1221-3570-8463,s1,ungated_deflation,3,2,1.823278947635765,0,0,0
hetero_different-chapter_00006_1221-3570-8463,s1,ungated_deflation,3,3,4.5874803956255885,0,0,0
hetero_different-chapter_00006_1221-3570-8463,s2,ungated_deflation,3,1,58.471502617797,1,1,0
hetero_different-chapter_00006_1221-3570-8463,s2,ungated_deflation,3,2,3.8447626734114655,1,1,0
hetero_different-chapter_00006_1221-3570-8463,s2,ungated_deflation,3,3,-3.662540109926728,1,1,0
hetero_different-chapter_00006_1221-3570-8463,s3,ungated_deflation,3,1,26.812287028188745,2,2,0
hetero_different-chapter_00006_1221-3570-8463,s3,ungated_deflation,3,2,nan,2,2,0
hetero_different-chapter_00006_1221-3570-8463,s3,ungated_deflation,3,3,-6.041067818672375,2,2,0
hetero_different-chapter_00006_1221-3570-8463,s1,gated_deflation,3,1,inf,0,0,0
hetero_different-chapter_00006_1221-3570-8463,s1,gated_deflation,3,2,1.823278947635765,0,0,0
hetero_different-chapter_00006_1221-3570-8463,s1,gated_deflation,3,3,4.5874803956255885,0,0,0
hetero_different-chapter_00006_1221-3570-8463,s2,gated_deflation,3,1,58.471502617797,1,1,0
hetero_different-chapter_00006_1221-3570-8463,s2,gated_deflation,3,2,3.8447626734114655,1,1,0
hetero_different-chapter_00006_1221-3570-8463,s2,gated_deflation,3,3,-3.662540109926728,1,1,0
hetero_different-chapter_00006_1221-3570-8463,s3,gated_deflation,3,1,26.812287028188745,2,2,0
hetero_different-chapter_00006_1221-3570-8463,s3,gated_deflation,3,2,nan,2,2,0
hetero_different-chapter_00006_1221-3570-8463,s3,gated_deflation,3,3,-6.041067818672375,2,2,0
hetero_different-chapter_00006_1221-3570-8463,s1,coarse_to_fine,3,1,inf,,,2
hetero_different-chapter_00006_1221-3570-8463,s1,coarse_to_fine,3,2,0.14675469610993117,,,2
hetero_different-chapter_00006_1221-3570-8463,s1,coarse_to_fine,3,3,-0.12596289764146062,,,2
hetero_different-chapter_00006_1221-3570-8463,s2,coarse_to_fine,3,1,62.53312126260912,,,2
hetero_different-chapter_00006_1221-3570-8463,s2,coarse_to_fine,3,2,14.605022897016624,,,2
hetero_different-chapter_00006_1221-3570-8463,s2,coarse_to_fine,3,3,8.431001402789859,,,2
hetero_different-chapter_00006_1221-3570-8463,s3,coarse_to_fine,3,1,42.2224635706723,,,2
hetero_different-chapter_00006_1221-3570-8463,s3,coarse_to_fine,3,2,nan,,,2
hetero_different-chapter_00006_1221-3570-8463,s3,coarse_to_fine,3,3,-6.62409945982507,,,2
hetero_different-chapter_00007_1221-6829-2830,s1,no_recursion,3,1,inf,,,0
hetero_different-chapter_00007_1221-6829-2830,s1,no_recursion,3,2,1.5237613394156593,,,0
hetero_different-chapter_00007_1221-6829-2830,s1,no_recursion,3,3,-0.7618143262994571,,,0
hetero_different-chapter_00007_1221-6829-2830,s2,no_recursion,3,1,67.50836343671185,,,0
hetero_different-chapter_00007_1221-6829-2830,s2,no_recursion,3,2,-4.420661290033362,,,0
hetero_different-chapter_00007_1221-6829-2830,s2,no_recursion,3,3,-9.992980825409184,,,0
hetero_different-chapter_00007_1221-6829-2830,s3,no_recursion,3,1,35.978823480132135,,,0
hetero_different-chapter_00007_1221-6829-2830,s3,no_recursion,3,2,nan,,,0
hetero_different-chapter_00007_1221-6829-2830,s3,no_recursion,3,3,5.830692088393839,,,0
hetero_different-chapter_00007_1221-6829-2830,s1,ungated_deflation,3,1,inf,0,0,0
hetero_different-chapter_00007_1221-6829-2830,s1,ungated_deflation,3,2,1.5237613394156593,0,0,0
hetero_different-chapter_00007_1221-6829-2830,s1,ungated_deflation,3,3,-0.7618143262994571,0,0,0
hetero_different-chapter_00007_1221-6829-2830,s2,ungated_deflation,3,1,57.43993687709,1,1,0
hetero_different-chapter_00007_1221-6829-2830,s2,ungated_deflation,3,2,-12.01161890704513,1,1,0
hetero_different-chapter_00007_1221-6829-2830,s2,ungated_deflation,3,3,-1.9306381549685567,1,1,0
hetero_different-chapter_00007_1221-6829-2830,s3,ungated_deflation,3,1,28.05777999476379,2,2,0
hetero_different-chapter_00007_1221-6829-2830,s3,ungated_deflation,3,2,nan,2,2,0
hetero_different-chapter_00007_1221-6829-2830,s3,ungated_deflation,3,3,-15.398497468808937,2,2,0
hetero_different-chapter_00007_1221-6829-2830,s1,gated_deflation,3,1,inf,0,0,0
