diarization,scene,speaker,system,m,depth,si_sdr,deflation_index,n_accepted_before,refine_rounds,cluster,n_clusters
oracle,long_00015_4992-1089-4970,s3,ungated_deflation,3,2,4.190746183650307,2,2,0,s3,3
oracle,long_00015_4992-1089-4970,s1,gated_deflation,3,1,44.41338132005345,0,0,0,s1,3
oracle,long_00015_4992-1089-4970,s1,gated_deflation,3,2,6.284547432867061,0,0,0,s1,3
oracle,long_00015_4992-1089-4970,s2,gated_deflation,3,1,43.1958866518498,1,1,0,s2,3
oracle,long_00015_4992-1089-4970,s2,gated_deflation,3,2,0.619261587224895,1,1,0,s2,3
oracle,long_00015_4992-1089-4970,s3,gated_deflation,3,1,77.74739355596252,2,2,0,s3,3
oracle,long_00015_4992-1089-4970,s3,gated_deflation,3,2,4.190746183650307,2,2,0,s3,3
oracle,long_00015_4992-1089-4970,s1,coarse_to_fine,3,1,45.53040579869684,,,2,s1,3
oracle,long_00015_4992-1089-4970,s1,coarse_to_fine,3,2,6.413253918568983,,,2,s1,3
oracle,long_00015_4992-1089-4970,s2,coarse_to_fine,3,1,45.28205292150535,,,2,s2,3
oracle,long_00015_4992-1089-4970,s2,coarse_to_fine,3,2,3.703284622371627,,,2,s2,3
oracle,long_00015_4992-1089-4970,s3,coarse_to_fine,3,1,77.93521732442238,,,2,s3,3
oracle,long_00015_4992-1089-4970,s3,coarse_to_fine,3,2,3.2717870002719702,,,2,s3,3
real,long_00015_4992-1089-4970,s1,no_recursion,3,1,47.09370484783494,,,0,SPEAKER_01,3
real,long_00015_4992-1089-4970,s1,no_recursion,3,2,2.620288556111308,,,0,SPEAKER_01,3
real,long_00015_4992-1089-4970,s2,no_recursion,3,1,43.07904875690723,,,0,SPEAKER_02,3
real,long_00015_4992-1089-4970,s2,no_recursion,3,2,0.5005250418449837,,,0,SPEAKER_02,3
real,long_00015_4992-1089-4970,s3,no_recursion,3,1,39.559776147983676,,,0,SPEAKER_00,3
real,long_00015_4992-1089-4970,s3,no_recursion,3,2,0.6076349598568763,,,0,SPEAKER_00,3
real,long_00015_4992-1089-4970,s1,ungated_deflation,3,1,47.09370484783494,1,1,0,SPEAKER_01,3
real,long_00015_4992-1089-4970,s1,ungated_deflation,3,2,3.867763784882154,1,1,0,SPEAKER_01,3
real,long_00015_4992-1089-4970,s2,ungated_deflation,3,1,43.07904875690723,2,2,0,SPEAKER_02,3
real,long_00015_4992-1089-4970,s2,ungated_deflation,3,2,-2.3584859103216043,2,2,0,SPEAKER_02,3
real,long_00015_4992-1089-4970,s3,ungated_deflation,3,1,39.559776147983676,0,0,0,SPEAKER_00,3
real,long_00015_4992-1089-4970,s3,ungated_deflation,3,2,0.6076349598568763,0,0,0,SPEAKER_00,3
real,long_00015_4992-1089-4970,s1,gated_deflation,3,1,47.09370484783494,1,1,0,SPEAKER_01,3
real,long_00015_4992-1089-4970,s1,gated_deflation,3,2,3.867763784882154,1,1,0,SPEAKER_01,3
real,long_00015_4992-1089-4970,s2,gated_deflation,3,1,43.07904875690723,2,2,0,SPEAKER_02,3
real,long_00015_4992-1089-4970,s2,gated_deflation,3,2,-2.3584859103216043,2,2,0,SPEAKER_02,3
real,long_00015_4992-1089-4970,s3,gated_deflation,3,1,39.559776147983676,0,0,0,SPEAKER_00,3
real,long_00015_4992-1089-4970,s3,gated_deflation,3,2,0.6076349598568763,0,0,0,SPEAKER_00,3
real,long_00015_4992-1089-4970,s1,coarse_to_fine,3,1,47.09370484783494,,,2,SPEAKER_01,3
real,long_00015_4992-1089-4970,s1,coarse_to_fine,3,2,3.935078638780122,,,2,SPEAKER_01,3
real,long_00015_4992-1089-4970,s2,coarse_to_fine,3,1,43.07904875690723,,,2,SPEAKER_02,3
real,long_00015_4992-1089-4970,s2,coarse_to_fine,3,2,0.6087159139212482,,,2,SPEAKER_02,3
real,long_00015_4992-1089-4970,s3,coarse_to_fine,3,1,39.559776147983676,,,2,SPEAKER_00,3
real,long_00015_4992-1089-4970,s3,coarse_to_fine,3,2,-2.025141124664837,,,2,SPEAKER_00,3
real_forced_m,long_00015_4992-1089-4970,s1,no_recursion,3,1,47.09370484783494,,,0,SPEAKER_01,3
real_forced_m,long_00015_4992-1089-4970,s1,no_recursion,3,2,2.620288556111308,,,0,SPEAKER_01,3
real_forced_m,long_00015_4992-1089-4970,s2,no_recursion,3,1,43.07904875690723,,,0,SPEAKER_02,3
real_forced_m,long_00015_4992-1089-4970,s2,no_recursion,3,2,0.5005250418449837,,,0,SPEAKER_02,3
real_forced_m,long_00015_4992-1089-4970,s3,no_recursion,3,1,39.559776147983676,,,0,SPEAKER_00,3
real_forced_m,long_00015_4992-1089-4970,s3,no_recursion,3,2,0.6076349598568763,,,0,SPEAKER_00,3
real_forced_m,long_00015_4992-1089-4970,s1,ungated_deflation,3,1,47.09370484783494,1,1,0,SPEAKER_01,3
real_forced_m,long_00015_4992-1089-4970,s1,ungated_deflation,3,2,3.867763784882154,1,1,0,SPEAKER_01,3
real_forced_m,long_00015_4992-1089-4970,s2,ungated_deflation,3,1,43.07904875690723,2,2,0,SPEAKER_02,3
real_forced_m,long_00015_4992-1089-4970,s2,ungated_deflation,3,2,-2.3584859103216043,2,2,0,SPEAKER_02,3
real_forced_m,long_00015_4992-1089-4970,s3,ungated_deflation,3,1,39.559776147983676,0,0,0,SPEAKER_00,3
real_forced_m,long_00015_4992-1089-4970,s3,ungated_deflation,3,2,0.6076349598568763,0,0,0,SPEAKER_00,3
real_forced_m,long_00015_4992-1089-4970,s1,gated_deflation,3,1,47.09370484783494,1,1,0,SPEAKER_01,3
real_forced_m,long_00015_4992-1089-4970,s1,gated_deflation,3,2,3.867763784882154,1,1,0,SPEAKER_01,3
real_forced_m,long_00015_4992-1089-4970,s2,gated_deflation,3,1,43.07904875690723,2,2,0,SPEAKER_02,3
real_forced_m,long_00015_4992-1089-4970,s2,gated_deflation,3,2,-2.3584859103216043,2,2,0,SPEAKER_02,3
real_forced_m,long_00015_4992-1089-4970,s3,gated_deflation,3,1,39.559776147983676,0,0,0,SPEAKER_00,3
real_forced_m,long_00015_4992-1089-4970,s3,gated_deflation,3,2,0.6076349598568763,0,0,0,SPEAKER_00,3
real_forced_m,long_00015_4992-1089-4970,s1,coarse_to_fine,3,1,47.09370484783494,,,2,SPEAKER_01,3
real_forced_m,long_00015_4992-1089-4970,s1,coarse_to_fine,3,2,3.935078638780122,,,2,SPEAKER_01,3
real_forced_m,long_00015_4992-1089-4970,s2,coarse_to_fine,3,1,43.07904875690723,,,2,SPEAKER_02,3
real_forced_m,long_00015_4992-1089-4970,s2,coarse_to_fine,3,2,0.6087159139212482,,,2,SPEAKER_02,3
real_forced_m,long_00015_4992-1089-4970,s3,coarse_to_fine,3,1,39.559776147983676,,,2,SPEAKER_00,3
real_forced_m,long_00015_4992-1089-4970,s3,coarse_to_fine,3,2,-2.025141124664837,,,2,SPEAKER_00,3
real_index_order,long_00015_4992-1089-4970,s1,no_recursion,3,1,47.09370484783494,,,0,SPEAKER_01,3
real_index_order,long_00015_4992-1089-4970,s1,no_recursion,3,2,2.620288556111308,,,0,SPEAKER_01,3
real_index_order,long_00015_4992-1089-4970,s2,no_recursion,3,1,43.07904875690723,,,0,SPEAKER_02,3
real_index_order,long_00015_4992-1089-4970,s2,no_recursion,3,2,0.5005250418449837,,,0,SPEAKER_02,3
real_index_order,long_00015_4992-1089-4970,s3,no_recursion,3,1,39.559776147983676,,,0,SPEAKER_00,3
real_index_order,long_00015_4992-1089-4970,s3,no_recursion,3,2,0.6076349598568763,,,0,SPEAKER_00,3
real_index_order,long_00015_4992-1089-4970,s1,ungated_deflation,3,1,47.09370484783494,0,0,0,SPEAKER_01,3
real_index_order,long_00015_4992-1089-4970,s1,ungated_deflation,3,2,2.620288556111308,0,0,0,SPEAKER_01,3
real_index_order,long_00015_4992-1089-4970,s2,ungated_deflation,3,1,43.07904875690723,1,1,0,SPEAKER_02,3
real_index_order,long_00015_4992-1089-4970,s2,ungated_deflation,3,2,-1.6020859624547445,1,1,0,SPEAKER_02,3
real_index_order,long_00015_4992-1089-4970,s3,ungated_deflation,3,1,39.559776147983676,2,2,0,SPEAKER_00,3
real_index_order,long_00015_4992-1089-4970,s3,ungated_deflation,3,2,0.5497445654622299,2,2,0,SPEAKER_00,3
real_index_order,long_00015_4992-1089-4970,s1,gated_deflation,3,1,47.09370484783494,0,0,0,SPEAKER_01,3
real_index_order,long_00015_4992-1089-4970,s1,gated_deflation,3,2,2.620288556111308,0,0,0,SPEAKER_01,3
real_index_order,long_00015_4992-1089-4970,s2,gated_deflation,3,1,43.07904875690723,1,1,0,SPEAKER_02,3
real_index_order,long_00015_4992-1089-4970,s2,gated_deflation,3,2,-1.6020859624547445,1,1,0,SPEAKER_02,3
real_index_order,long_00015_4992-1089-4970,s3,gated_deflation,3,1,39.559776147983676,2,2,0,SPEAKER_00,3
real_index_order,long_00015_4992-1089-4970,s3,gated_deflation,3,2,0.5497445654622299,2,2,0,SPEAKER_00,3
real_index_order,long_00015_4992-1089-4970,s1,coarse_to_fine,3,1,47.09370484783494,,,2,SPEAKER_01,3
real_index_order,long_00015_4992-1089-4970,s1,coarse_to_fine,3,2,3.935078638780122,,,2,SPEAKER_01,3
real_index_order,long_00015_4992-1089-4970,s2,coarse_to_fine,3,1,43.07904875690723,,,2,SPEAKER_02,3
real_index_order,long_00015_4992-1089-4970,s2,coarse_to_fine,3,2,0.6087159139212482,,,2,SPEAKER_02,3
real_index_order,long_00015_4992-1089-4970,s3,coarse_to_fine,3,1,39.559776147983676,,,2,SPEAKER_00,3
real_index_order,long_00015_4992-1089-4970,s3,coarse_to_fine,3,2,-2.025141124664837,,,2,SPEAKER_00,3
oracle,long_00016_4970-5639-1221,s1,no_recursion,3,1,91.92257757908905,,,0,s1,3
oracle,long_00016_4970-5639-1221,s1,no_recursion,3,2,2.0726125749826725,,,0,s1,3
oracle,long_00016_4970-5639-1221,s2,no_recursion,3,1,39.64800972427027,,,0,s2,3
oracle,long_00016_4970-5639-1221,s2,no_recursion,3,2,-3.0566688834397366,,,0,s2,3
oracle,long_00016_4970-5639-1221,s3,no_recursion,3,1,54.97425838234559,,,0,s3,3
oracle,long_00016_4970-5639-1221,s3,no_recursion,3,2,3.6815322847985463,,,0,s3,3
oracle,long_00016_4970-5639-1221,s1,ungated_deflation,3,1,91.92257757908905,0,0,0,s1,3
oracle,long_00016_4970-5639-1221,s1,ungated_deflation,3,2,2.0726125749826725,0,0,0,s1,3
oracle,long_00016_4970-5639-1221,s2,ungated_deflation,3,1,38.82541814961611,1,1,0,s2,3
oracle,long_00016_4970-5639-1221,s2,ungated_deflation,3,2,-7.149261227715948,1,1,0,s2,3
oracle,long_00016_4970-5639-1221,s3,ungated_deflation,3,1,48.47883733711636,2,2,0,s3,3
oracle,long_00016_4970-5639-1221,s3,ungated_deflation,3,2,7.026610477577162,2,2,0,s3,3
oracle,long_00016_4970-5639-1221,s1,gated_deflation,3,1,91.92257757908905,0,0,0,s1,3
oracle,long_00016_4970-5639-1221,s1,gated_deflation,3,2,2.0726125749826725,0,0,0,s1,3
oracle,long_00016_4970-5639-1221,s2,gated_deflation,3,1,38.82541814961611,1,1,0,s2,3
oracle,long_00016_4970-5639-1221,s2,gated_deflation,3,2,-7.149261227715948,1,1,0,s2,3
oracle,long_00016_4970-5639-1221,s3,gated_deflation,3,1,48.47883733711636,2,2,0,s3,3
oracle,long_00016_4970-5639-1221,s3,gated_deflation,3,2,7.026610477577162,2,2,0,s3,3
oracle,long_00016_4970-5639-1221,s1,coarse_to_fine,3,1,91.85034050205167,,,2,s1,3
oracle,long_00016_4970-5639-1221,s1,coarse_to_fine,3,2,-1.5178943257189705,,,2,s1,3
oracle,long_00016_4970-5639-1221,s2,coarse_to_fine,3,1,39.64800972427027,,,2,s2,3
oracle,long_00016_4970-5639-1221,s2,coarse_to_fine,3,2,-3.0566688834397366,,,2,s2,3
oracle,long_00016_4970-5639-1221,s3,coarse_to_fine,3,1,55.13890182490223,,,2,s3,3
oracle,long_00016_4970-5639-1221,s3,coarse_to_fine,3,2,3.530895049377296,,,2,s3,3
real,long_00016_4970-5639-1221,s1,no_recursion,3,1,39.561497711733544,,,0,SPEAKER_00,3
real,long_00016_4970-5639-1221,s1,no_recursion,3,2,-0.1913431431356777,,,0,SPEAKER_00,3
real,long_00016_4970-5639-1221,s2,no_recursion,3,1,inf,,,0,SPEAKER_02,3
real,long_00016_4970-5639-1221,s2,no_recursion,3,2,-2.23789029495334,,,0,SPEAKER_02,3
real,long_00016_4970-5639-1221,s3,no_recursion,3,1,28.393680473826734,,,0,SPEAKER_01,3
real,long_00016_4970-5639-1221,s3,no_recursion,3,2,-0.843785808572175,,,0,SPEAKER_01,3
real,long_00016_4970-5639-1221,s1,ungated_deflation,3,1,39.561497711733544,1,1,0,SPEAKER_00,3
real,long_00016_4970-5639-1221,s1,ungated_deflation,3,2,2.4714773122842675,1,1,0,SPEAKER_00,3
real,long_00016_4970-5639-1221,s2,ungated_deflation,3,1,inf,2,2,0,SPEAKER_02,3
real,long_00016_4970-5639-1221,s2,ungated_deflation,3,2,-5.025604540120694,2,2,0,SPEAKER_02,3
real,long_00016_4970-5639-1221,s3,ungated_deflation,3,1,28.393680473826734,0,0,0,SPEAKER_01,3
real,long_00016_4970-5639-1221,s3,ungated_deflation,3,2,-0.843785808572175,0,0,0,SPEAKER_01,3
real,long_00016_4970-5639-1221,s1,gated_deflation,3,1,39.561497711733544,1,1,0,SPEAKER_00,3
real,long_00016_4970-5639-1221,s1,gated_deflation,3,2,2.4714773122842675,1,1,0,SPEAKER_00,3
real,long_00016_4970-5639-1221,s2,gated_deflation,3,1,inf,2,2,0,SPEAKER_02,3
real,long_00016_4970-5639-1221,s2,gated_deflation,3,2,-5.025604540120694,2,2,0,SPEAKER_02,3
real,long_00016_4970-5639-1221,s3,gated_deflation,3,1,28.393680473826734,0,0,0,SPEAKER_01,3
real,long_00016_4970-5639-1221,s3,gated_deflation,3,2,-0.843785808572175,0,0,0,SPEAKER_01,3
real,long_00016_4970-5639-1221,s1,coarse_to_fine,3,1,39.561497711733544,,,2,SPEAKER_00,3
real,long_00016_4970-5639-1221,s1,coarse_to_fine,3,2,-9.832139832812532,,,2,SPEAKER_00,3
real,long_00016_4970-5639-1221,s2,coarse_to_fine,3,1,inf,,,2,SPEAKER_02,3
real,long_00016_4970-5639-1221,s2,coarse_to_fine,3,2,-2.23789029495334,,,2,SPEAKER_02,3
real,long_00016_4970-5639-1221,s3,coarse_to_fine,3,1,28.393680473826734,,,2,SPEAKER_01,3
real,long_00016_4970-5639-1221,s3,coarse_to_fine,3,2,-0.6453187417828012,,,2,SPEAKER_01,3
real_forced_m,long_00016_4970-5639-1221,s1,no_recursion,3,1,39.561497711733544,,,0,SPEAKER_00,3
real_forced_m,long_00016_4970-5639-1221,s1,no_recursion,3,2,-0.1913431431356777,,,0,SPEAKER_00,3
real_forced_m,long_00016_4970-5639-1221,s2,no_recursion,3,1,inf,,,0,SPEAKER_02,3
real_forced_m,long_00016_4970-5639-1221,s2,no_recursion,3,2,-2.23789029495334,,,0,SPEAKER_02,3
real_forced_m,long_00016_4970-5639-1221,s3,no_recursion,3,1,28.393680473826734,,,0,SPEAKER_01,3
real_forced_m,long_00016_4970-5639-1221,s3,no_recursion,3,2,-0.843785808572175,,,0,SPEAKER_01,3
real_forced_m,long_00016_4970-5639-1221,s1,ungated_deflation,3,1,39.561497711733544,1,1,0,SPEAKER_00,3
real_forced_m,long_00016_4970-5639-1221,s1,ungated_deflation,3,2,2.4714773122842675,1,1,0,SPEAKER_00,3
real_forced_m,long_00016_4970-5639-1221,s2,ungated_deflation,3,1,inf,2,2,0,SPEAKER_02,3
real_forced_m,long_00016_4970-5639-1221,s2,ungated_deflation,3,2,-5.025604540120694,2,2,0,SPEAKER_02,3
real_forced_m,long_00016_4970-5639-1221,s3,ungated_deflation,3,1,28.393680473826734,0,0,0,SPEAKER_01,3
real_forced_m,long_00016_4970-5639-1221,s3,ungated_deflation,3,2,-0.843785808572175,0,0,0,SPEAKER_01,3
real_forced_m,long_00016_4970-5639-1221,s1,gated_deflation,3,1,39.561497711733544,1,1,0,SPEAKER_00,3
real_forced_m,long_00016_4970-5639-1221,s1,gated_deflation,3,2,2.4714773122842675,1,1,0,SPEAKER_00,3
real_forced_m,long_00016_4970-5639-1221,s2,gated_deflation,3,1,inf,2,2,0,SPEAKER_02,3
real_forced_m,long_00016_4970-5639-1221,s2,gated_deflation,3,2,-5.025604540120694,2,2,0,SPEAKER_02,3
real_forced_m,long_00016_4970-5639-1221,s3,gated_deflation,3,1,28.393680473826734,0,0,0,SPEAKER_01,3
real_forced_m,long_00016_4970-5639-1221,s3,gated_deflation,3,2,-0.843785808572175,0,0,0,SPEAKER_01,3
real_forced_m,long_00016_4970-5639-1221,s1,coarse_to_fine,3,1,39.561497711733544,,,2,SPEAKER_00,3
real_forced_m,long_00016_4970-5639-1221,s1,coarse_to_fine,3,2,-9.832139832812532,,,2,SPEAKER_00,3
real_forced_m,long_00016_4970-5639-1221,s2,coarse_to_fine,3,1,inf,,,2,SPEAKER_02,3
real_forced_m,long_00016_4970-5639-1221,s2,coarse_to_fine,3,2,-2.23789029495334,,,2,SPEAKER_02,3
real_forced_m,long_00016_4970-5639-1221,s3,coarse_to_fine,3,1,28.393680473826734,,,2,SPEAKER_01,3
real_forced_m,long_00016_4970-5639-1221,s3,coarse_to_fine,3,2,-0.6453187417828012,,,2,SPEAKER_01,3
real_index_order,long_00016_4970-5639-1221,s1,no_recursion,3,1,39.561497711733544,,,0,SPEAKER_00,3
real_index_order,long_00016_4970-5639-1221,s1,no_recursion,3,2,-0.1913431431356777,,,0,SPEAKER_00,3
real_index_order,long_00016_4970-5639-1221,s2,no_recursion,3,1,inf,,,0,SPEAKER_02,3
real_index_order,long_00016_4970-5639-1221,s2,no_recursion,3,2,-2.23789029495334,,,0,SPEAKER_02,3
real_index_order,long_00016_4970-5639-1221,s3,no_recursion,3,1,28.393680473826734,,,0,SPEAKER_01,3
real_index_order,long_00016_4970-5639-1221,s3,no_recursion,3,2,-0.843785808572175,,,0,SPEAKER_01,3
real_index_order,long_00016_4970-5639-1221,s1,ungated_deflation,3,1,39.561497711733544,0,0,0,SPEAKER_00,3
real_index_order,long_00016_4970-5639-1221,s1,ungated_deflation,3,2,-0.1913431431356777,0,0,0,SPEAKER_00,3
real_index_order,long_00016_4970-5639-1221,s2,ungated_deflation,3,1,inf,1,1,0,SPEAKER_02,3
real_index_order,long_00016_4970-5639-1221,s2,ungated_deflation,3,2,-6.838347172544054,1,1,0,SPEAKER_02,3
real_index_order,long_00016_4970-5639-1221,s3,ungated_deflation,3,1,28.393680473826734,2,2,0,SPEAKER_01,3
real_index_order,long_00016_4970-5639-1221,s3,ungated_deflation,3,2,1.7008466091399186,2,2,0,SPEAKER_01,3
real_index_order,long_00016_4970-5639-1221,s1,gated_deflation,3,1,39.561497711733544,0,0,0,SPEAKER_00,3
real_index_order,long_00016_4970-5639-1221,s1,gated_deflation,3,2,-0.1913431431356777,0,0,0,SPEAKER_00,3
real_index_order,long_00016_4970-5639-1221,s2,gated_deflation,3,1,inf,1,1,0,SPEAKER_02,3
real_index_order,long_00016_4970-5639-1221,s2,gated_deflation,3,2,-6.838347172544054,1,1,0,SPEAKER_02,3
real_index_order,long_00016_4970-5639-1221,s3,gated_deflation,3,1,28.393680473826734,2,2,0,SPEAKER_01,3
real_index_order,long_00016_4970-5639-1221,s3,gated_deflation,3,2,1.7008466091399186,2,2,0,SPEAKER_01,3
real_index_order,long_00016_4970-5639-1221,s1,coarse_to_fine,3,1,39.561497711733544,,,2,SPEAKER_00,3
real_index_order,long_00016_4970-5639-1221,s1,coarse_to_fine,3,2,-9.832139832812532,,,2,SPEAKER_00,3
real_index_order,long_00016_4970-5639-1221,s2,coarse_to_fine,3,1,inf,,,2,SPEAKER_02,3
real_index_order,long_00016_4970-5639-1221,s2,coarse_to_fine,3,2,-2.23789029495334,,,2,SPEAKER_02,3
real_index_order,long_00016_4970-5639-1221,s3,coarse_to_fine,3,1,28.393680473826734,,,2,SPEAKER_01,3
real_index_order,long_00016_4970-5639-1221,s3,coarse_to_fine,3,2,-0.6453187417828012,,,2,SPEAKER_01,3
oracle,long_00017_4507-908-6829,s1,no_recursion,3,1,70.09573144356254,,,0,s1,3
oracle,long_00017_4507-908-6829,s1,no_recursion,3,2,-1.0792045856839982,,,0,s1,3
oracle,long_00017_4507-908-6829,s2,no_recursion,3,1,43.25372167899954,,,0,s2,3
oracle,long_00017_4507-908-6829,s2,no_recursion,3,2,3.6635823872943654,,,0,s2,3
oracle,long_00017_4507-908-6829,s3,no_recursion,3,1,50.043204128924174,,,0,s3,3
oracle,long_00017_4507-908-6829,s3,no_recursion,3,2,4.97441882699937,,,0,s3,3
oracle,long_00017_4507-908-6829,s1,ungated_deflation,3,1,70.09573144356254,0,0,0,s1,3
oracle,long_00017_4507-908-6829,s1,ungated_deflation,3,2,-1.0792045856839982,0,0,0,s1,3
oracle,long_00017_4507-908-6829,s2,ungated_deflation,3,1,38.91590502721104,1,1,0,s2,3
oracle,long_00017_4507-908-6829,s2,ungated_deflation,3,2,4.166316445506329,1,1,0,s2,3
oracle,long_00017_4507-908-6829,s3,ungated_deflation,3,1,46.247538521378516,2,2,0,s3,3
oracle,long_00017_4507-908-6829,s3,ungated_deflation,3,2,1.7210230729405818,2,2,0,s3,3
oracle,long_00017_4507-908-6829,s1,gated_deflation,3,1,70.09573144356254,0,0,0,s1,3
oracle,long_00017_4507-908-6829,s1,gated_deflation,3,2,-1.0792045856839982,0,0,0,s1,3
oracle,long_00017_4507-908-6829,s2,gated_deflation,3,1,38.91590502721104,1,1,0,s2,3
oracle,long_00017_4507-908-6829,s2,gated_deflation,3,2,4.166316445506329,1,1,0,s2,3
oracle,long_00017_4507-908-6829,s3,gated_deflation,3,1,46.247538521378516,2,2,0,s3,3
oracle,long_00017_4507-908-6829,s3,gated_deflation,3,2,1.7210230729405818,2,2,0,s3,3
oracle,long_00017_4507-908-6829,s1,coarse_to_fine,3,1,70.09573144356254,,,2,s1,3
oracle,long_00017_4507-908-6829,s1,coarse_to_fine,3,2,-1.0792045856839982,,,2,s1,3
oracle,long_00017_4507-908-6829,s2,coarse_to_fine,3,1,42.53542696825281,,,2,s2,3
oracle,long_00017_4507-908-6829,s2,coarse_to_fine,3,2,3.5951815816823265,,,2,s2,3
oracle,long_00017_4507-908-6829,s3,coarse_to_fine,3,1,52.932319974366976,,,2,s3,3
oracle,long_00017_4507-908-6829,s3,coarse_to_fine,3,2,3.317619146660939,,,2,s3,3
real,long_00017_4507-908-6829,s1,no_recursion,3,1,40.33967345353194,,,0,SPEAKER_02,3
real,long_00017_4507-908-6829,s1,no_recursion,3,2,-1.239296169107245,,,0,SPEAKER_02,3
real,long_00017_4507-908-6829,s2,no_recursion,3,1,38.89777132077017,,,0,SPEAKER_00,3
real,long_00017_4507-908-6829,s2,no_recursion,3,2,-4.776128191618866,,,0,SPEAKER_00,3
real,long_00017_4507-908-6829,s3,no_recursion,3,1,53.418539800871976,,,0,SPEAKER_01,3
real,long_00017_4507-908-6829,s3,no_recursion,3,2,0.39817638578585673,,,0,SPEAKER_01,3
real,long_00017_4507-908-6829,s1,ungated_deflation,3,1,40.33967345353194,1,1,0,SPEAKER_02,3
real,long_00017_4507-908-6829,s1,ungated_deflation,3,2,-3.817991336165471,1,1,0,SPEAKER_02,3
real,long_00017_4507-908-6829,s2,ungated_deflation,3,1,38.89777132077017,2,2,0,SPEAKER_00,3
real,long_00017_4507-908-6829,s2,ungated_deflation,3,2,-3.4676413774784605,2,2,0,SPEAKER_00,3
real,long_00017_4507-908-6829,s3,ungated_deflation,3,1,53.418539800871976,0,0,0,SPEAKER_01,3
real,long_00017_4507-908-6829,s3,ungated_deflation,3,2,0.39817638578585673,0,0,0,SPEAKER_01,3
real,long_00017_4507-908-6829,s1,gated_deflation,3,1,40.33967345353194,1,1,0,SPEAKER_02,3
real,long_00017_4507-908-6829,s1,gated_deflation,3,2,-3.817991336165471,1,1,0,SPEAKER_02,3
real,long_00017_4507-908-6829,s2,gated_deflation,3,1,38.89777132077017,2,2,0,SPEAKER_00,3
real,long_00017_4507-908-6829,s2,gated_deflation,3,2,-3.4676413774784605,2,2,0,SPEAKER_00,3
real,long_00017_4507-908-6829,s3,gated_deflation,3,1,53.418539800871976,0,0,0,SPEAKER_01,3
real,long_00017_4507-908-6829,s3,gated_deflation,3,2,0.39817638578585673,0,0,0,SPEAKER_01,3
real,long_00017_4507-908-6829,s1,coarse_to_fine,3,1,40.33967345353194,,,2,SPEAKER_02,3
real,long_00017_4507-908-6829,s1,coarse_to_fine,3,2,-4.003654998405092,,,2,SPEAKER_02,3
real,long_00017_4507-908-6829,s2,coarse_to_fine,3,1,38.89777132077017,,,2,SPEAKER_00,3
real,long_00017_4507-908-6829,s2,coarse_to_fine,3,2,-5.7889616503093215,,,2,SPEAKER_00,3
real,long_00017_4507-908-6829,s3,coarse_to_fine,3,1,53.418539800871976,,,2,SPEAKER_01,3
real,long_00017_4507-908-6829,s3,coarse_to_fine,3,2,-0.6644643685343106,,,2,SPEAKER_01,3
real_forced_m,long_00017_4507-908-6829,s1,no_recursion,3,1,40.33967345353194,,,0,SPEAKER_02,3
real_forced_m,long_00017_4507-908-6829,s1,no_recursion,3,2,-1.239296169107245,,,0,SPEAKER_02,3
real_forced_m,long_00017_4507-908-6829,s2,no_recursion,3,1,38.89777132077017,,,0,SPEAKER_00,3
real_forced_m,long_00017_4507-908-6829,s2,no_recursion,3,2,-4.776128191618866,,,0,SPEAKER_00,3
real_forced_m,long_00017_4507-908-6829,s3,no_recursion,3,1,53.418539800871976,,,0,SPEAKER_01,3
real_forced_m,long_00017_4507-908-6829,s3,no_recursion,3,2,0.39817638578585673,,,0,SPEAKER_01,3
