scene,speaker,solo_interior,solo_seams,overlap_proposed,overlap_blind,eval_margin
1221-135767-0002_3570-5694-0000_6930-75918-0002,s1,inf,53.92083089444821,-0.2894762035838547,4.781404695670239,0.15513222083205414
1221-135767-0002_3570-5694-0000_6930-75918-0002,s2,inf,40.56947745151,1.3887317206890446,4.85863944513638,0.07949677948489631
1221-135767-0002_3570-5694-0000_6930-75918-0002,s3,inf,43.32880524382836,7.770344258646901,-5.368230941893023,0.18873143021405492
5683-32866-0021_260-123288-0025_2300-131720-0000,s1,inf,39.094026842341314,6.815714385270435,8.694189340990997,0.3284635783319615
5683-32866-0021_260-123288-0025_2300-131720-0000,s2,inf,59.863819565004526,1.1788781068360725,-11.583956807068605,0.3567971846443182
5683-32866-0021_260-123288-0025_2300-131720-0000,s3,inf,31.192872405268282,-0.10197636028042736,-0.1818470825919842,0.07979186130360105
1284-1180-0009_2830-3980-0044_7021-79740-0002,s1,inf,35.068767513954434,-1.7636202966323768,-1.973550789102985,0.2534217038812101
1284-1180-0009_2830-3980-0044_7021-79740-0002,s2,inf,35.62406421672838,1.5650466455979772,-4.228366146426157,-0.08088995397821397
1284-1180-0009_2830-3980-0044_7021-79740-0002,s3,inf,inf,nan,nan,0.261271468148108
1580-141083-0049_8224-274381-0014_6829-68769-0015,s1,inf,62.67817467563907,-3.155784773847312,-12.18569162999126,0.1665187481250865
1580-141083-0049_8224-274381-0014_6829-68769-0015,s2,inf,47.54864375560042,9.4580867815359,10.942330103984936,0.5481978738285214
1580-141083-0049_8224-274381-0014_6829-68769-0015,s3,inf,28.29744535037891,8.375392078866296,11.429083068360292,0.13076771108289964
260-123440-0009_8230-279154-0002_8555-284447-0022,s1,inf,39.359442263134255,-1.9879394452057964,5.302773011279415,-0.2510370831227122
260-123440-0009_8230-279154-0002_8555-284447-0022,s2,inf,40.74745947614915,9.654530116189108,10.856943368302218,0.19960254473857553
260-123440-0009_8230-279154-0002_8555-284447-0022,s3,inf,62.10602723157217,12.233434838987797,3.718593806040855,0.35306691585430083
1995-1837-0001_908-157963-0004_4446-2271-0010,s1,inf,65.24794206167101,6.751337436729434,9.126884204403312,0.10479514637460507
1995-1837-0001_908-157963-0004_4446-2271-0010,s2,inf,53.58640783353451,8.260451669570593,10.232063150579718,0.2917868260266797
1995-1837-0001_908-157963-0004_4446-2271-0010,s3,inf,73.75000847466278,1.691654030029226,-4.3575648077052085,0.24140973264719068
6829-68769-0036_6930-76324-0021_3729-6852-0016,s1,inf,31.80663259951843,9.696530909334859,9.476142960058601,0.13912456002218354
6829-68769-0036_6930-76324-0021_3729-6852-0016,s2,inf,31.28561810938955,-2.7260474410146385,-1.98694239871632,0.27622709092772535
6829-68769-0036_6930-76324-0021_3729-6852-0016,s3,inf,29.878117474740023,-0.7353347364386087,-3.7875797322079885,0.0721059816917996
7021-85628-0013_5683-32866-0008_1089-134686-0022,s1,inf,49.91526748107047,11.670614174586422,-1.3422074097303556,0.08945203629365728
7021-85628-0013_5683-32866-0008_1089-134686-0022,s2,inf,32.02529169766238,9.907020584734504,10.59746540486326,0.18006297609189392
7021-85628-0013_5683-32866-0008_1089-134686-0022,s3,inf,inf,nan,nan,0.11511810255379074
