scene,speaker,system,depth,si_sdr
5639-40744-0024_121-127105-0036_8230-279154-0042,s3,ungated_deflation,3,-7.098937885467348
5639-40744-0024_121-127105-0036_8230-279154-0042,s1,gated_deflation,1,inf
5639-40744-0024_121-127105-0036_8230-279154-0042,s1,gated_deflation,2,-3.5717568543879166
5639-40744-0024_121-127105-0036_8230-279154-0042,s1,gated_deflation,3,-11.461612080587289
5639-40744-0024_121-127105-0036_8230-279154-0042,s2,gated_deflation,1,inf
5639-40744-0024_121-127105-0036_8230-279154-0042,s2,gated_deflation,2,nan
5639-40744-0024_121-127105-0036_8230-279154-0042,s2,gated_deflation,3,-1.2319199915480585
5639-40744-0024_121-127105-0036_8230-279154-0042,s3,gated_deflation,1,49.919507207918286
5639-40744-0024_121-127105-0036_8230-279154-0042,s3,gated_deflation,2,10.964170178678165
5639-40744-0024_121-127105-0036_8230-279154-0042,s3,gated_deflation,3,6.6876083683323
5639-40744-0024_121-127105-0036_8230-279154-0042,s1,coarse_to_fine,1,inf
5639-40744-0024_121-127105-0036_8230-279154-0042,s1,coarse_to_fine,2,0.7033634147169877
5639-40744-0024_121-127105-0036_8230-279154-0042,s1,coarse_to_fine,3,-8.995211878109814
5639-40744-0024_121-127105-0036_8230-279154-0042,s2,coarse_to_fine,1,inf
5639-40744-0024_121-127105-0036_8230-279154-0042,s2,coarse_to_fine,2,nan
5639-40744-0024_121-127105-0036_8230-279154-0042,s2,coarse_to_fine,3,-2.0637796906480173
5639-40744-0024_121-127105-0036_8230-279154-0042,s3,coarse_to_fine,1,52.35800992671099
5639-40744-0024_121-127105-0036_8230-279154-0042,s3,coarse_to_fine,2,10.645934735320001
5639-40744-0024_121-127105-0036_8230-279154-0042,s3,coarse_to_fine,3,6.930783332937254
5105-28240-0014_6930-75918-0000_1284-1180-0024,s1,no_recursion,1,inf
5105-28240-0014_6930-75918-0000_1284-1180-0024,s1,no_recursion,2,nan
5105-28240-0014_6930-75918-0000_1284-1180-0024,s1,no_recursion,3,-5.2939656592729945
5105-28240-0014_6930-75918-0000_1284-1180-0024,s2,no_recursion,1,inf
5105-28240-0014_6930-75918-0000_1284-1180-0024,s2,no_recursion,2,-1.5652649908910177
5105-28240-0014_6930-75918-0000_1284-1180-0024,s2,no_recursion,3,-3.4176840871227143
5105-28240-0014_6930-75918-0000_1284-1180-0024,s3,no_recursion,1,32.7993810902568
5105-28240-0014_6930-75918-0000_1284-1180-0024,s3,no_recursion,2,14.450291341251072
5105-28240-0014_6930-75918-0000_1284-1180-0024,s3,no_recursion,3,6.406506895994815
5105-28240-0014_6930-75918-0000_1284-1180-0024,s1,ungated_deflation,1,inf
5105-28240-0014_6930-75918-0000_1284-1180-0024,s1,ungated_deflation,2,nan
5105-28240-0014_6930-75918-0000_1284-1180-0024,s1,ungated_deflation,3,-5.2939656592729945
5105-28240-0014_6930-75918-0000_1284-1180-0024,s2,ungated_deflation,1,inf
5105-28240-0014_6930-75918-0000_1284-1180-0024,s2,ungated_deflation,2,-12.079214296142396
5105-28240-0014_6930-75918-0000_1284-1180-0024,s2,ungated_deflation,3,-0.5652575244935478
5105-28240-0014_6930-75918-0000_1284-1180-0024,s3,ungated_deflation,1,31.44085968398648
5105-28240-0014_6930-75918-0000_1284-1180-0024,s3,ungated_deflation,2,6.338086773141778
5105-28240-0014_6930-75918-0000_1284-1180-0024,s3,ungated_deflation,3,-10.607219296373438
5105-28240-0014_6930-75918-0000_1284-1180-0024,s1,gated_deflation,1,inf
5105-28240-0014_6930-75918-0000_1284-1180-0024,s1,gated_deflation,2,nan
5105-28240-0014_6930-75918-0000_1284-1180-0024,s1,gated_deflation,3,-5.2939656592729945
5105-28240-0014_6930-75918-0000_1284-1180-0024,s2,gated_deflation,1,inf
5105-28240-0014_6930-75918-0000_1284-1180-0024,s2,gated_deflation,2,-12.079214296142396
5105-28240-0014_6930-75918-0000_1284-1180-0024,s2,gated_deflation,3,-0.5652575244935478
5105-28240-0014_6930-75918-0000_1284-1180-0024,s3,gated_deflation,1,22.03638396441789
5105-28240-0014_6930-75918-0000_1284-1180-0024,s3,gated_deflation,2,18.7777050069889
5105-28240-0014_6930-75918-0000_1284-1180-0024,s3,gated_deflation,3,1.0382734116927967
5105-28240-0014_6930-75918-0000_1284-1180-0024,s1,coarse_to_fine,1,inf
5105-28240-0014_6930-75918-0000_1284-1180-0024,s1,coarse_to_fine,2,nan
5105-28240-0014_6930-75918-0000_1284-1180-0024,s1,coarse_to_fine,3,-9.207521504027268
5105-28240-0014_6930-75918-0000_1284-1180-0024,s2,coarse_to_fine,1,inf
5105-28240-0014_6930-75918-0000_1284-1180-0024,s2,coarse_to_fine,2,-13.665668438233673
5105-28240-0014_6930-75918-0000_1284-1180-0024,s2,coarse_to_fine,3,-8.703698896465728
5105-28240-0014_6930-75918-0000_1284-1180-0024,s3,coarse_to_fine,1,32.252741263966314
5105-28240-0014_6930-75918-0000_1284-1180-0024,s3,coarse_to_fine,2,17.71778504332387
5105-28240-0014_6930-75918-0000_1284-1180-0024,s3,coarse_to_fine,3,6.619955165308346
7176-88083-0019_6829-68771-0025_8463-294828-0007,s1,no_recursion,1,inf
7176-88083-0019_6829-68771-0025_8463-294828-0007,s1,no_recursion,2,nan
7176-88083-0019_6829-68771-0025_8463-294828-0007,s1,no_recursion,3,7.439255545294903
7176-88083-0019_6829-68771-0025_8463-294828-0007,s2,no_recursion,1,inf
7176-88083-0019_6829-68771-0025_8463-294828-0007,s2,no_recursion,2,-1.1780294439555814
7176-88083-0019_6829-68771-0025_8463-294828-0007,s2,no_recursion,3,-2.1026244133548637
7176-88083-0019_6829-68771-0025_8463-294828-0007,s3,no_recursion,1,30.78417836710942
7176-88083-0019_6829-68771-0025_8463-294828-0007,s3,no_recursion,2,-0.17067119513480808
7176-88083-0019_6829-68771-0025_8463-294828-0007,s3,no_recursion,3,0.3619925659422464
7176-88083-0019_6829-68771-0025_8463-294828-0007,s1,ungated_deflation,1,inf
7176-88083-0019_6829-68771-0025_8463-294828-0007,s1,ungated_deflation,2,nan
7176-88083-0019_6829-68771-0025_8463-294828-0007,s1,ungated_deflation,3,7.439255545294903
7176-88083-0019_6829-68771-0025_8463-294828-0007,s2,ungated_deflation,1,inf
7176-88083-0019_6829-68771-0025_8463-294828-0007,s2,ungated_deflation,2,-1.2408624005902904
7176-88083-0019_6829-68771-0025_8463-294828-0007,s2,ungated_deflation,3,-5.800245378440733
7176-88083-0019_6829-68771-0025_8463-294828-0007,s3,ungated_deflation,1,32.552677959487546
7176-88083-0019_6829-68771-0025_8463-294828-0007,s3,ungated_deflation,2,-8.023100883535536
7176-88083-0019_6829-68771-0025_8463-294828-0007,s3,ungated_deflation,3,-9.879697115203962
7176-88083-0019_6829-68771-0025_8463-294828-0007,s1,gated_deflation,1,inf
7176-88083-0019_6829-68771-0025_8463-294828-0007,s1,gated_deflation,2,nan
7176-88083-0019_6829-68771-0025_8463-294828-0007,s1,gated_deflation,3,7.439255545294903
7176-88083-0019_6829-68771-0025_8463-294828-0007,s2,gated_deflation,1,inf
7176-88083-0019_6829-68771-0025_8463-294828-0007,s2,gated_deflation,2,-1.2408624005902904
7176-88083-0019_6829-68771-0025_8463-294828-0007,s2,gated_deflation,3,-5.800245378440733
7176-88083-0019_6829-68771-0025_8463-294828-0007,s3,gated_deflation,1,29.49154164787513
7176-88083-0019_6829-68771-0025_8463-294828-0007,s3,gated_deflation,2,1.908103447936401
7176-88083-0019_6829-68771-0025_8463-294828-0007,s3,gated_deflation,3,-1.3919777237827544
7176-88083-0019_6829-68771-0025_8463-294828-0007,s1,coarse_to_fine,1,inf
7176-88083-0019_6829-68771-0025_8463-294828-0007,s1,coarse_to_fine,2,nan
7176-88083-0019_6829-68771-0025_8463-294828-0007,s1,coarse_to_fine,3,6.581622503039705
7176-88083-0019_6829-68771-0025_8463-294828-0007,s2,coarse_to_fine,1,inf
7176-88083-0019_6829-68771-0025_8463-294828-0007,s2,coarse_to_fine,2,-2.108639074802502
7176-88083-0019_6829-68771-0025_8463-294828-0007,s2,coarse_to_fine,3,-2.3812066901973163
7176-88083-0019_6829-68771-0025_8463-294828-0007,s3,coarse_to_fine,1,30.26463860941756
7176-88083-0019_6829-68771-0025_8463-294828-0007,s3,coarse_to_fine,2,1.9809207710006609
7176-88083-0019_6829-68771-0025_8463-294828-0007,s3,coarse_to_fine,3,0.6167117495670844
7021-79740-0001_1320-122617-0033_6829-68771-0020,s1,no_recursion,1,inf
7021-79740-0001_1320-122617-0033_6829-68771-0020,s1,no_recursion,2,-8.429417343094167
7021-79740-0001_1320-122617-0033_6829-68771-0020,s1,no_recursion,3,-9.46436447018
7021-79740-0001_1320-122617-0033_6829-68771-0020,s2,no_recursion,1,31.335921930278268
7021-79740-0001_1320-122617-0033_6829-68771-0020,s2,no_recursion,2,8.886001971451803
7021-79740-0001_1320-122617-0033_6829-68771-0020,s2,no_recursion,3,5.933212151011748
7021-79740-0001_1320-122617-0033_6829-68771-0020,s3,no_recursion,1,31.213720172205424
7021-79740-0001_1320-122617-0033_6829-68771-0020,s3,no_recursion,2,nan
7021-79740-0001_1320-122617-0033_6829-68771-0020,s3,no_recursion,3,2.5768887640762186
7021-79740-0001_1320-122617-0033_6829-68771-0020,s1,ungated_deflation,1,inf
7021-79740-0001_1320-122617-0033_6829-68771-0020,s1,ungated_deflation,2,-8.429417343094167
7021-79740-0001_1320-122617-0033_6829-68771-0020,s1,ungated_deflation,3,-9.46436447018
7021-79740-0001_1320-122617-0033_6829-68771-0020,s2,ungated_deflation,1,31.02640617455416
7021-79740-0001_1320-122617-0033_6829-68771-0020,s2,ungated_deflation,2,7.296177384230114
7021-79740-0001_1320-122617-0033_6829-68771-0020,s2,ungated_deflation,3,3.523824168752604
7021-79740-0001_1320-122617-0033_6829-68771-0020,s3,ungated_deflation,1,32.16456123626444
7021-79740-0001_1320-122617-0033_6829-68771-0020,s3,ungated_deflation,2,nan
7021-79740-0001_1320-122617-0033_6829-68771-0020,s3,ungated_deflation,3,-11.513374667985662
7021-79740-0001_1320-122617-0033_6829-68771-0020,s1,gated_deflation,1,inf
7021-79740-0001_1320-122617-0033_6829-68771-0020,s1,gated_deflation,2,-8.429417343094167
7021-79740-0001_1320-122617-0033_6829-68771-0020,s1,gated_deflation,3,-9.46436447018
7021-79740-0001_1320-122617-0033_6829-68771-0020,s2,gated_deflation,1,31.335921930278268
7021-79740-0001_1320-122617-0033_6829-68771-0020,s2,gated_deflation,2,8.886001971451803
7021-79740-0001_1320-122617-0033_6829-68771-0020,s2,gated_deflation,3,5.933212151011748
7021-79740-0001_1320-122617-0033_6829-68771-0020,s3,gated_deflation,1,31.213720172205424
7021-79740-0001_1320-122617-0033_6829-68771-0020,s3,gated_deflation,2,nan
7021-79740-0001_1320-122617-0033_6829-68771-0020,s3,gated_deflation,3,2.5768887640762186
7021-79740-0001_1320-122617-0033_6829-68771-0020,s1,coarse_to_fine,1,inf
7021-79740-0001_1320-122617-0033_6829-68771-0020,s1,coarse_to_fine,2,-8.429417343094167
7021-79740-0001_1320-122617-0033_6829-68771-0020,s1,coarse_to_fine,3,-9.46436447018
7021-79740-0001_1320-122617-0033_6829-68771-0020,s2,coarse_to_fine,1,32.169648103922476
7021-79740-0001_1320-122617-0033_6829-68771-0020,s2,coarse_to_fine,2,9.422071900515547
7021-79740-0001_1320-122617-0033_6829-68771-0020,s2,coarse_to_fine,3,6.065875568156978
7021-79740-0001_1320-122617-0033_6829-68771-0020,s3,coarse_to_fine,1,31.905772629376763
7021-79740-0001_1320-122617-0033_6829-68771-0020,s3,coarse_to_fine,2,nan
7021-79740-0001_1320-122617-0033_6829-68771-0020,s3,coarse_to_fine,3,2.449161625440725
2830-3980-0055_6829-68771-0036_1580-141084-0048,s1,no_recursion,1,inf
2830-3980-0055_6829-68771-0036_1580-141084-0048,s1,no_recursion,2,8.51969054752887
2830-3980-0055_6829-68771-0036_1580-141084-0048,s1,no_recursion,3,4.054991981729425
2830-3980-0055_6829-68771-0036_1580-141084-0048,s2,no_recursion,1,inf
2830-3980-0055_6829-68771-0036_1580-141084-0048,s2,no_recursion,2,nan
2830-3980-0055_6829-68771-0036_1580-141084-0048,s2,no_recursion,3,-4.230808584995568
2830-3980-0055_6829-68771-0036_1580-141084-0048,s3,no_recursion,1,37.8939079634068
2830-3980-0055_6829-68771-0036_1580-141084-0048,s3,no_recursion,2,5.040303891715289
2830-3980-0055_6829-68771-0036_1580-141084-0048,s3,no_recursion,3,2.9191823679447686
2830-3980-0055_6829-68771-0036_1580-141084-0048,s1,ungated_deflation,1,inf
2830-3980-0055_6829-68771-0036_1580-141084-0048,s1,ungated_deflation,2,8.51969054752887
2830-3980-0055_6829-68771-0036_1580-141084-0048,s1,ungated_deflation,3,4.054991981729425
2830-3980-0055_6829-68771-0036_1580-141084-0048,s2,ungated_deflation,1,inf
2830-3980-0055_6829-68771-0036_1580-141084-0048,s2,ungated_deflation,2,nan
2830-3980-0055_6829-68771-0036_1580-141084-0048,s2,ungated_deflation,3,-6.728785516830764
2830-3980-0055_6829-68771-0036_1580-141084-0048,s3,ungated_deflation,1,19.513707483919063
2830-3980-0055_6829-68771-0036_1580-141084-0048,s3,ungated_deflation,2,0.45787009309922233
2830-3980-0055_6829-68771-0036_1580-141084-0048,s3,ungated_deflation,3,-11.206175278325743
2830-3980-0055_6829-68771-0036_1580-141084-0048,s1,gated_deflation,1,inf
2830-3980-0055_6829-68771-0036_1580-141084-0048,s1,gated_deflation,2,8.51969054752887
2830-3980-0055_6829-68771-0036_1580-141084-0048,s1,gated_deflation,3,4.054991981729425
2830-3980-0055_6829-68771-0036_1580-141084-0048,s2,gated_deflation,1,inf
2830-3980-0055_6829-68771-0036_1580-141084-0048,s2,gated_deflation,2,nan
2830-3980-0055_6829-68771-0036_1580-141084-0048,s2,gated_deflation,3,-6.728785516830764
2830-3980-0055_6829-68771-0036_1580-141084-0048,s3,gated_deflation,1,27.421311301969695
2830-3980-0055_6829-68771-0036_1580-141084-0048,s3,gated_deflation,2,0.4781860503392154
2830-3980-0055_6829-68771-0036_1580-141084-0048,s3,gated_deflation,3,-1.3836799182727355
2830-3980-0055_6829-68771-0036_1580-141084-0048,s1,coarse_to_fine,1,inf
2830-3980-0055_6829-68771-0036_1580-141084-0048,s1,coarse_to_fine,2,8.161032315422561
2830-3980-0055_6829-68771-0036_1580-141084-0048,s1,coarse_to_fine,3,4.334122299830053
2830-3980-0055_6829-68771-0036_1580-141084-0048,s2,coarse_to_fine,1,inf
2830-3980-0055_6829-68771-0036_1580-141084-0048,s2,coarse_to_fine,2,nan
2830-3980-0055_6829-68771-0036_1580-141084-0048,s2,coarse_to_fine,3,-2.97223591525327
2830-3980-0055_6829-68771-0036_1580-141084-0048,s3,coarse_to_fine,1,37.61468764670772
2830-3980-0055_6829-68771-0036_1580-141084-0048,s3,coarse_to_fine,2,6.305776301823994
2830-3980-0055_6829-68771-0036_1580-141084-0048,s3,coarse_to_fine,3,1.5802724817564875
260-123440-0014_2830-3980-0051_7176-88083-0023,s1,no_recursion,1,inf
260-123440-0014_2830-3980-0051_7176-88083-0023,s1,no_recursion,2,nan
260-123440-0014_2830-3980-0051_7176-88083-0023,s1,no_recursion,3,4.249492557998123
260-123440-0014_2830-3980-0051_7176-88083-0023,s2,no_recursion,1,inf
260-123440-0014_2830-3980-0051_7176-88083-0023,s2,no_recursion,2,4.938138184683582
260-123440-0014_2830-3980-0051_7176-88083-0023,s2,no_recursion,3,-8.935568934607048
260-123440-0014_2830-3980-0051_7176-88083-0023,s3,no_recursion,1,34.8925535143314
260-123440-0014_2830-3980-0051_7176-88083-0023,s3,no_recursion,2,3.630090235125892
260-123440-0014_2830-3980-0051_7176-88083-0023,s3,no_recursion,3,1.4466925569048337
260-123440-0014_2830-3980-0051_7176-88083-0023,s1,ungated_deflation,1,inf
260-123440-0014_2830-3980-0051_7176-88083-0023,s1,ungated_deflation,2,nan
260-123440-0014_2830-3980-0051_7176-88083-0023,s1,ungated_deflation,3,4.249492557998123
260-123440-0014_2830-3980-0051_7176-88083-0023,s2,ungated_deflation,1,inf
260-123440-0014_2830-3980-0051_7176-88083-0023,s2,ungated_deflation,2,6.695349176107347
260-123440-0014_2830-3980-0051_7176-88083-0023,s2,ungated_deflation,3,-13.018532275236138
260-123440-0014_2830-3980-0051_7176-88083-0023,s3,ungated_deflation,1,23.199995821936202
260-123440-0014_2830-3980-0051_7176-88083-0023,s3,ungated_deflation,2,-8.86201089257301
260-123440-0014_2830-3980-0051_7176-88083-0023,s3,ungated_deflation,3,-7.0759982732528135
260-123440-0014_2830-3980-0051_7176-88083-0023,s1,gated_deflation,1,inf
260-123440-0014_2830-3980-0051_7176-88083-0023,s1,gated_deflation,2,nan
260-123440-0014_2830-3980-0051_7176-88083-0023,s1,gated_deflation,3,4.249492557998123
260-123440-0014_2830-3980-0051_7176-88083-0023,s2,gated_deflation,1,inf
260-123440-0014_2830-3980-0051_7176-88083-0023,s2,gated_deflation,2,4.938138184683582
260-123440-0014_2830-3980-0051_7176-88083-0023,s2,gated_deflation,3,-8.935568934607048
260-123440-0014_2830-3980-0051_7176-88083-0023,s3,gated_deflation,1,21.0719875437223
260-123440-0014_2830-3980-0051_7176-88083-0023,s3,gated_deflation,2,-7.597296602654396
260-123440-0014_2830-3980-0051_7176-88083-0023,s3,gated_deflation,3,-6.859085057685962
260-123440-0014_2830-3980-0051_7176-88083-0023,s1,coarse_to_fine,1,inf
260-123440-0014_2830-3980-0051_7176-88083-0023,s1,coarse_to_fine,2,nan
260-123440-0014_2830-3980-0051_7176-88083-0023,s1,coarse_to_fine,3,0.5382022213378911
260-123440-0014_2830-3980-0051_7176-88083-0023,s2,coarse_to_fine,1,inf
260-123440-0014_2830-3980-0051_7176-88083-0023,s2,coarse_to_fine,2,4.68248383102365
260-123440-0014_2830-3980-0051_7176-88083-0023,s2,coarse_to_fine,3,-9.327120073701648
260-123440-0014_2830-3980-0051_7176-88083-0023,s3,coarse_to_fine,1,38.523950575798224
260-123440-0014_2830-3980-0051_7176-88083-0023,s3,coarse_to_fine,2,5.569462015864026
260-123440-0014_2830-3980-0051_7176-88083-0023,s3,coarse_to_fine,3,1.2323620992825792
1284-1180-0010_5683-32865-0009_6930-81414-0012,s1,no_recursion,1,inf
1284-1180-0010_5683-32865-0009_6930-81414-0012,s1,no_recursion,2,0.12353910931641142
1284-1180-0010_5683-32865-0009_6930-81414-0012,s1,no_recursion,3,-0.04738620310645281
1284-1180-0010_5683-32865-0009_6930-81414-0012,s2,no_recursion,1,44.138353747298666
1284-1180-0010_5683-32865-0009_6930-81414-0012,s2,no_recursion,2,5.964919666924918
1284-1180-0010_5683-32865-0009_6930-81414-0012,s2,no_recursion,3,6.458722479664099
1284-1180-0010_5683-32865-0009_6930-81414-0012,s3,no_recursion,1,34.72905273768977
1284-1180-0010_5683-32865-0009_6930-81414-0012,s3,no_recursion,2,nan
1284-1180-0010_5683-32865-0009_6930-81414-0012,s3,no_recursion,3,-8.625244103952936
1284-1180-0010_5683-32865-0009_6930-81414-0012,s1,ungated_deflation,1,inf
1284-1180-0010_5683-32865-0009_6930-81414-0012,s1,ungated_deflation,2,0.12353910931641142
1284-1180-0010_5683-32865-0009_6930-81414-0012,s1,ungated_deflation,3,-0.04738620310645281
1284-1180-0010_5683-32865-0009_6930-81414-0012,s2,ungated_deflation,1,43.3219460203324
1284-1180-0010_5683-32865-0009_6930-81414-0012,s2,ungated_deflation,2,-1.3180891759277262
1284-1180-0010_5683-32865-0009_6930-81414-0012,s2,ungated_deflation,3,-2.2547436327253876
1284-1180-0010_5683-32865-0009_6930-81414-0012,s3,ungated_deflation,1,32.34758217217448
1284-1180-0010_5683-32865-0009_6930-81414-0012,s3,ungated_deflation,2,nan
1284-1180-0010_5683-32865-0009_6930-81414-0012,s3,ungated_deflation,3,-5.18163680070753
1284-1180-0010_5683-32865-0009_6930-81414-0012,s1,gated_deflation,1,inf
1284-1180-0010_5683-32865-0009_6930-81414-0012,s1,gated_deflation,2,0.12353910931641142
1284-1180-0010_5683-32865-0009_6930-81414-0012,s1,gated_deflation,3,-0.04738620310645281
1284-1180-0010_5683-32865-0009_6930-81414-0012,s2,gated_deflation,1,43.3219460203324
1284-1180-0010_5683-32865-0009_6930-81414-0012,s2,gated_deflation,2,-1.3180891759277262
1284-1180-0010_5683-32865-0009_6930-81414-0012,s2,gated_deflation,3,-2.2547436327253876
1284-1180-0010_5683-32865-0009_6930-81414-0012,s3,gated_deflation,1,32.34758217217448
1284-1180-0010_5683-32865-0009_6930-81414-0012,s3,gated_deflation,2,nan
1284-1180-0010_5683-32865-0009_6930-81414-0012,s3,gated_deflation,3,-5.18163680070753
1284-1180-0010_5683-32865-0009_6930-81414-0012,s1,coarse_to_fine,1,inf
1284-1180-0010_5683-32865-0009_6930-81414-0012,s1,coarse_to_fine,2,0.5231778374095023
1284-1180-0010_5683-32865-0009_6930-81414-0012,s1,coarse_to_fine,3,0.4762115409064393
1284-1180-0010_5683-32865-0009_6930-81414-0012,s2,coarse_to_fine,1,43.2970179058714
1284-1180-0010_5683-32865-0009_6930-81414-0012,s2,coarse_to_fine,2,4.923239716899067
1284-1180-0010_5683-32865-0009_6930-81414-0012,s2,coarse_to_fine,3,5.0877483454294
1284-1180-0010_5683-32865-0009_6930-81414-0012,s3,coarse_to_fine,1,34.733013990328956
1284-1180-0010_5683-32865-0009_6930-81414-0012,s3,coarse_to_fine,2,nan
1284-1180-0010_5683-32865-0009_6930-81414-0012,s3,coarse_to_fine,3,-13.844584758233768
6829-68771-0030_1089-134691-0008_1995-1836-0003,s1,no_recursion,1,inf
6829-68771-0030_1089-134691-0008_1995-1836-0003,s1,no_recursion,2,nan
6829-68771-0030_1089-134691-0008_1995-1836-0003,s1,no_recursion,3,-3.4295535389437393
6829-68771-0030_1089-134691-0008_1995-1836-0003,s2,no_recursion,1,35.03365072308948
6829-68771-0030_1089-134691-0008_1995-1836-0003,s2,no_recursion,2,7.514797428642809
6829-68771-0030_1089-134691-0008_1995-1836-0003,s2,no_recursion,3,0.7493855900476796
6829-68771-0030_1089-134691-0008_1995-1836-0003,s3,no_recursion,1,31.47775983487527
6829-68771-0030_1089-134691-0008_1995-1836-0003,s3,no_recursion,2,3.6074506042702836
6829-68771-0030_1089-134691-0008_1995-1836-0003,s3,no_recursion,3,3.3627341844868757
6829-68771-0030_1089-134691-0008_1995-1836-0003,s1,ungated_deflation,1,inf
6829-68771-0030_1089-134691-0008_1995-1836-0003,s1,ungated_deflation,2,nan
6829-68771-0030_1089-134691-0008_1995-1836-0003,s1,ungated_deflation,3,-3.4295535389437393
6829-68771-0030_1089-134691-0008_1995-1836-0003,s2,ungated_deflation,1,38.632359279339084
6829-68771-0030_1089-134691-0008_1995-1836-0003,s2,ungated_deflation,2,-1.8161426022079277
6829-68771-0030_1089-134691-0008_1995-1836-0003,s2,ungated_deflation,3,-11.495755946536255
6829-68771-0030_1089-134691-0008_1995-1836-0003,s3,ungated_deflation,1,28.681666139131295
6829-68771-0030_1089-134691-0008_1995-1836-0003,s3,ungated_deflation,2,8.239091483859644
6829-68771-0030_1089-134691-0008_1995-1836-0003,s3,ungated_deflation,3,-3.964371970605565
6829-68771-0030_1089-134691-0008_1995-1836-0003,s1,gated_deflation,1,inf
6829-68771-0030_1089-134691-0008_1995-1836-0003,s1,gated_deflation,2,nan
6829-68771-0030_1089-134691-0008_1995-1836-0003,s1,gated_deflation,3,-3.4295535389437393
6829-68771-0030_1089-134691-0008_1995-1836-0003,s2,gated_deflation,1,38.632359279339084
6829-68771-0030_1089-134691-0008_1995-1836-0003,s2,gated_deflation,2,-1.8161426022079277
6829-68771-0030_1089-134691-0008_1995-1836-0003,s2,gated_deflation,3,-11.495755946536255
6829-68771-0030_1089-134691-0008_1995-1836-0003,s3,gated_deflation,1,28.681666139131295
6829-68771-0030_1089-134691-0008_1995-1836-0003,s3,gated_deflation,2,8.239091483859644
6829-68771-0030_1089-134691-0008_1995-1836-0003,s3,gated_deflation,3,-3.964371970605565
6829-68771-0030_1089-134691-0008_1995-1836-0003,s1,coarse_to_fine,1,inf
6829-68771-0030_1089-134691-0008_1995-1836-0003,s1,coarse_to_fine,2,nan
6829-68771-0030_1089-134691-0008_1995-1836-0003,s1,coarse_to_fine,3,-8.523795315166067
6829-68771-0030_1089-134691-0008_1995-1836-0003,s2,coarse_to_fine,1,36.103101620523425
6829-68771-0030_1089-134691-0008_1995-1836-0003,s2,coarse_to_fine,2,0.13098842276939562
6829-68771-0030_1089-134691-0008_1995-1836-0003,s2,coarse_to_fine,3,-5.1207192426989625
6829-68771-0030_1089-134691-0008_1995-1836-0003,s3,coarse_to_fine,1,29.039344366676183
6829-68771-0030_1089-134691-0008_1995-1836-0003,s3,coarse_to_fine,2,4.195535858884178
6829-68771-0030_1089-134691-0008_1995-1836-0003,s3,coarse_to_fine,3,4.335178181224497
5105-28241-0004_2830-3980-0066_237-134500-0002,s1,no_recursion,1,51.83292426963811
5105-28241-0004_2830-3980-0066_237-134500-0002,s1,no_recursion,2,4.896136771832947
5105-28241-0004_2830-3980-0066_237-134500-0002,s1,no_recursion,3,-5.4426284505064935
5105-28241-0004_2830-3980-0066_237-134500-0002,s2,no_recursion,1,inf
5105-28241-0004_2830-3980-0066_237-134500-0002,s2,no_recursion,2,1.8978911177414872
5105-28241-0004_2830-3980-0066_237-134500-0002,s2,no_recursion,3,4.03586651932235
5105-28241-0004_2830-3980-0066_237-134500-0002,s3,no_recursion,1,32.61743624231328
5105-28241-0004_2830-3980-0066_237-134500-0002,s3,no_recursion,2,nan
5105-28241-0004_2830-3980-0066_237-134500-0002,s3,no_recursion,3,2.1115642524637623
5105-28241-0004_2830-3980-0066_237-134500-0002,s1,ungated_deflation,1,44.286221288908365
5105-28241-0004_2830-3980-0066_237-134500-0002,s1,ungated_deflation,2,1.2296973653112622
5105-28241-0004_2830-3980-0066_237-134500-0002,s1,ungated_deflation,3,-9.606252532285628
5105-28241-0004_2830-3980-0066_237-134500-0002,s2,ungated_deflation,1,inf
5105-28241-0004_2830-3980-0066_237-134500-0002,s2,ungated_deflation,2,1.8978911177414872
5105-28241-0004_2830-3980-0066_237-134500-0002,s2,ungated_deflation,3,4.03586651932235
5105-28241-0004_2830-3980-0066_237-134500-0002,s3,ungated_deflation,1,29.51569540005311
5105-28241-0004_2830-3980-0066_237-134500-0002,s3,ungated_deflation,2,nan
5105-28241-0004_2830-3980-0066_237-134500-0002,s3,ungated_deflation,3,-2.996521381267854
5105-28241-0004_2830-3980-0066_237-134500-0002,s1,gated_deflation,1,41.322018464732615
5105-28241-0004_2830-3980-0066_237-134500-0002,s1,gated_deflation,2,-2.9182564189066063
5105-28241-0004_2830-3980-0066_237-134500-0002,s1,gated_deflation,3,-9.518417036021788
5105-28241-0004_2830-3980-0066_237-134500-0002,s2,gated_deflation,1,inf
5105-28241-0004_2830-3980-0066_237-134500-0002,s2,gated_deflation,2,1.8978911177414872
5105-28241-0004_2830-3980-0066_237-134500-0002,s2,gated_deflation,3,4.03586651932235
5105-28241-0004_2830-3980-0066_237-134500-0002,s3,gated_deflation,1,29.51569540005311
5105-28241-0004_2830-3980-0066_237-134500-0002,s3,gated_deflation,2,nan
5105-28241-0004_2830-3980-0066_237-134500-0002,s3,gated_deflation,3,-2.996521381267854
5105-28241-0004_2830-3980-0066_237-134500-0002,s1,coarse_to_fine,1,50.387679695953445
5105-28241-0004_2830-3980-0066_237-134500-0002,s1,coarse_to_fine,2,5.90362161906657
5105-28241-0004_2830-3980-0066_237-134500-0002,s1,coarse_to_fine,3,-3.4113204861522135
5105-28241-0004_2830-3980-0066_237-134500-0002,s2,coarse_to_fine,1,inf
