diarization,dilate_ms,scene,speaker,system,m,depth,si_sdr,deflation_index,n_accepted_before,refine_rounds,cluster,n_clusters
real,400.0,long_00000_5639-61-121,s1,ungated_deflation,3,1,12.820668360011922,0,0,0,SPEAKER_01,3
real,400.0,long_00000_5639-61-121,s1,ungated_deflation,3,2,-5.813135935576298,0,0,0,SPEAKER_01,3
real,400.0,long_00000_5639-61-121,s2,ungated_deflation,3,1,28.42555418294658,1,1,0,SPEAKER_02,3
real,400.0,long_00000_5639-61-121,s2,ungated_deflation,3,2,0.25156978905913385,1,1,0,SPEAKER_02,3
real,400.0,long_00000_5639-61-121,s3,ungated_deflation,3,1,35.45616652259341,2,2,0,SPEAKER_00,3
real,400.0,long_00000_5639-61-121,s3,ungated_deflation,3,2,-5.605614468027903,2,2,0,SPEAKER_00,3
real,400.0,long_00000_5639-61-121,s1,gated_deflation,3,1,12.820668360011922,0,0,0,SPEAKER_01,3
real,400.0,long_00000_5639-61-121,s1,gated_deflation,3,2,-5.813135935576298,0,0,0,SPEAKER_01,3
real,400.0,long_00000_5639-61-121,s2,gated_deflation,3,1,28.42555418294658,1,1,0,SPEAKER_02,3
real,400.0,long_00000_5639-61-121,s2,gated_deflation,3,2,0.25156978905913385,1,1,0,SPEAKER_02,3
real,400.0,long_00000_5639-61-121,s3,gated_deflation,3,1,35.45616652259341,2,2,0,SPEAKER_00,3
real,400.0,long_00000_5639-61-121,s3,gated_deflation,3,2,-5.605614468027903,2,2,0,SPEAKER_00,3
real,400.0,long_00000_5639-61-121,s1,coarse_to_fine,3,1,12.820668360011922,,,2,SPEAKER_01,3
real,400.0,long_00000_5639-61-121,s1,coarse_to_fine,3,2,-5.813135935576298,,,2,SPEAKER_01,3
real,400.0,long_00000_5639-61-121,s2,coarse_to_fine,3,1,28.42555418294658,,,2,SPEAKER_02,3
real,400.0,long_00000_5639-61-121,s2,coarse_to_fine,3,2,0.9502442357967307,,,2,SPEAKER_02,3
real,400.0,long_00000_5639-61-121,s3,coarse_to_fine,3,1,35.45616652259341,,,2,SPEAKER_00,3
real,400.0,long_00000_5639-61-121,s3,coarse_to_fine,3,2,-0.33053845269782656,,,2,SPEAKER_00,3
