scene,speaker,system,round,accepted,mean_variance,margin,vad_coverage,artifact_score,reason
7021-79730-0006_5142-36586-0000_2300-131720-0009,s2,gated_deflation,0,True,0.0,0.16666585063663458,1.0,0.886919992548651,accepted
7021-79730-0006_5142-36586-0000_2300-131720-0009,s3,gated_deflation,0,True,0.0,0.15545975756401675,1.0,0.49285387265546465,accepted
7021-79730-0006_5142-36586-0000_2300-131720-0009,s1,coarse_to_fine,0,False,0.00017153841809880782,-0.09584495467861143,1.0,0.17753321292160612,margin
7021-79730-0006_5142-36586-0000_2300-131720-0009,s2,coarse_to_fine,0,False,0.0,0.0684267685323223,1.0,0.5793309222935591,margin
7021-79730-0006_5142-36586-0000_2300-131720-0009,s3,coarse_to_fine,0,True,0.0,0.11802132220324774,1.0,0.2738816567032637,accepted
7021-79730-0006_5142-36586-0000_2300-131720-0009,s1,coarse_to_fine,1,False,0.00017153841809880782,-0.35058739421747054,1.0,0.17753321292160612,margin
7021-79730-0006_5142-36586-0000_2300-131720-0009,s2,coarse_to_fine,1,False,0.0,-0.011388705554432832,1.0,0.5793309222935591,margin
7021-79730-0006_5142-36586-0000_2300-131720-0009,s3,coarse_to_fine,1,True,0.0,0.38303004139006985,1.0,0.2271124385663308,accepted
6829-68771-0022_1221-135766-0014_5683-32865-0004,s1,gated_deflation,0,False,0.0,0.06792497740872067,1.0,0.7466199391315924,margin
6829-68771-0022_1221-135766-0014_5683-32865-0004,s2,gated_deflation,0,False,0.0,-0.08992846818143196,1.0,0.756615189844733,margin
6829-68771-0022_1221-135766-0014_5683-32865-0004,s3,gated_deflation,0,True,0.0001320001880865432,0.5546793847393067,1.0,0.5039176732927162,accepted
6829-68771-0022_1221-135766-0014_5683-32865-0004,s1,coarse_to_fine,0,False,0.0,0.0632942556909103,1.0,0.3681824640849186,margin
6829-68771-0022_1221-135766-0014_5683-32865-0004,s2,coarse_to_fine,0,False,0.0,-0.17525864937451807,1.0,0.525136166972444,margin
6829-68771-0022_1221-135766-0014_5683-32865-0004,s3,coarse_to_fine,0,True,0.0001320001880865432,0.1370739908075674,1.0,0.396940729474156,accepted
6829-68771-0022_1221-135766-0014_5683-32865-0004,s1,coarse_to_fine,1,False,0.0,-0.3160912114443799,1.0,0.3681824640849186,margin
6829-68771-0022_1221-135766-0014_5683-32865-0004,s2,coarse_to_fine,1,False,0.0,-0.5736784313371397,1.0,0.525136166972444,margin
6829-68771-0022_1221-135766-0014_5683-32865-0004,s3,coarse_to_fine,1,True,0.0001320001880865432,0.5731750454151412,1.0,0.38263303066370935,accepted
4446-2275-0013_908-157963-0000_1284-1180-0030,s1,gated_deflation,0,False,0.0,0.14097778442848502,1.0,0.9116720072113106,artifact_score
4446-2275-0013_908-157963-0000_1284-1180-0030,s2,gated_deflation,0,True,0.0,0.2029688841272716,1.0,0.6469353658040976,accepted
4446-2275-0013_908-157963-0000_1284-1180-0030,s3,gated_deflation,0,True,8.190274954042101e-05,0.3688596620223865,1.0,0.4802643300840506,accepted
4446-2275-0013_908-157963-0000_1284-1180-0030,s1,coarse_to_fine,0,False,0.0,-0.2648468896958755,1.0,0.6029027818600189,margin
4446-2275-0013_908-157963-0000_1284-1180-0030,s2,coarse_to_fine,0,False,0.0,0.045931501547831655,1.0,0.5048142381245836,margin
4446-2275-0013_908-157963-0000_1284-1180-0030,s3,coarse_to_fine,0,True,8.190274954042101e-05,0.4732118742713156,1.0,0.3696580521334523,accepted
4446-2275-0013_908-157963-0000_1284-1180-0030,s1,coarse_to_fine,1,False,0.0,-0.4199032760835391,1.0,0.6029027818600189,margin
4446-2275-0013_908-157963-0000_1284-1180-0030,s2,coarse_to_fine,1,False,0.0,-0.046476241517174555,1.0,0.5048142381245836,margin
