scene,speaker,system,m,depth,si_sdr,deflation_index,n_accepted_before,refine_rounds
5142-33396-0020_4992-41797-0015_7021-85628-0010,s1,ungated_deflation,3,1,inf,0,0,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s1,ungated_deflation,3,2,nan,0,0,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s1,ungated_deflation,3,3,0.012223138542165864,0,0,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s2,ungated_deflation,3,1,24.312277568349835,2,2,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s2,ungated_deflation,3,2,0.16535568141243873,2,2,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s2,ungated_deflation,3,3,-1.2681698409875888,2,2,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s3,ungated_deflation,3,1,47.74027100267557,1,1,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s3,ungated_deflation,3,2,0.7078938259783684,1,1,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s3,ungated_deflation,3,3,-4.577609193842724,1,1,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s1,gated_deflation,3,1,inf,0,0,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s1,gated_deflation,3,2,nan,0,0,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s1,gated_deflation,3,3,0.012223138542165864,0,0,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s2,gated_deflation,3,1,24.52103194639035,2,1,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s2,gated_deflation,3,2,3.7474755490710714,2,1,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s2,gated_deflation,3,3,0.4368388773226466,2,1,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s3,gated_deflation,3,1,47.74027100267557,1,1,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s3,gated_deflation,3,2,0.7078938259783684,1,1,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s3,gated_deflation,3,3,-4.577609193842724,1,1,0
5142-33396-0020_4992-41797-0015_7021-85628-0010,s1,coarse_to_fine,3,1,inf,,,2
5142-33396-0020_4992-41797-0015_7021-85628-0010,s1,coarse_to_fine,3,2,nan,,,2
5142-33396-0020_4992-41797-0015_7021-85628-0010,s1,coarse_to_fine,3,3,-4.5414569673939065,,,2
5142-33396-0020_4992-41797-0015_7021-85628-0010,s2,coarse_to_fine,3,1,25.981642071474568,,,2
5142-33396-0020_4992-41797-0015_7021-85628-0010,s2,coarse_to_fine,3,2,4.1633340383422555,,,2
5142-33396-0020_4992-41797-0015_7021-85628-0010,s2,coarse_to_fine,3,3,-1.1711257530359331,,,2
5142-33396-0020_4992-41797-0015_7021-85628-0010,s3,coarse_to_fine,3,1,49.30757811505727,,,2
5142-33396-0020_4992-41797-0015_7021-85628-0010,s3,coarse_to_fine,3,2,3.5142191327162338,,,2
5142-33396-0020_4992-41797-0015_7021-85628-0010,s3,coarse_to_fine,3,3,1.7334671566478024,,,2
5683-32866-0004_121-121726-0005_5142-33396-0003,s1,no_recursion,3,1,77.49587602694335,,,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s1,no_recursion,3,2,6.02385469470359,,,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s1,no_recursion,3,3,-2.6998730853833623,,,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s2,no_recursion,3,1,inf,,,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s2,no_recursion,3,2,nan,,,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s2,no_recursion,3,3,-8.496590990911319,,,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s3,no_recursion,3,1,19.747283981579105,,,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s3,no_recursion,3,2,-5.5317407289151586,,,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s3,no_recursion,3,3,-2.665956430764021,,,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s1,ungated_deflation,3,1,77.87342329930172,2,2,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s1,ungated_deflation,3,2,7.577215056328659,2,2,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s1,ungated_deflation,3,3,-2.9883993599030703,2,2,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s2,ungated_deflation,3,1,inf,0,0,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s2,ungated_deflation,3,2,nan,0,0,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s2,ungated_deflation,3,3,-8.496590990911319,0,0,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s3,ungated_deflation,3,1,16.897505460111184,1,1,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s3,ungated_deflation,3,2,-5.148097769390131,1,1,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s3,ungated_deflation,3,3,-2.5771144780430157,1,1,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s1,gated_deflation,3,1,77.49587602694335,2,0,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s1,gated_deflation,3,2,6.02385469470359,2,0,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s1,gated_deflation,3,3,-2.6998730853833623,2,0,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s2,gated_deflation,3,1,inf,0,0,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s2,gated_deflation,3,2,nan,0,0,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s2,gated_deflation,3,3,-8.496590990911319,0,0,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s3,gated_deflation,3,1,19.747283981579105,1,0,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s3,gated_deflation,3,2,-5.5317407289151586,1,0,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s3,gated_deflation,3,3,-2.665956430764021,1,0,0
5683-32866-0004_121-121726-0005_5142-33396-0003,s1,coarse_to_fine,3,1,77.55695003644023,,,2
5683-32866-0004_121-121726-0005_5142-33396-0003,s1,coarse_to_fine,3,2,5.624434987574104,,,2
5683-32866-0004_121-121726-0005_5142-33396-0003,s1,coarse_to_fine,3,3,2.4516905474946977,,,2
5683-32866-0004_121-121726-0005_5142-33396-0003,s2,coarse_to_fine,3,1,inf,,,2
5683-32866-0004_121-121726-0005_5142-33396-0003,s2,coarse_to_fine,3,2,nan,,,2
5683-32866-0004_121-121726-0005_5142-33396-0003,s2,coarse_to_fine,3,3,-8.496590990911319,,,2
5683-32866-0004_121-121726-0005_5142-33396-0003,s3,coarse_to_fine,3,1,19.747283981579105,,,2
5683-32866-0004_121-121726-0005_5142-33396-0003,s3,coarse_to_fine,3,2,-5.5317407289151586,,,2
5683-32866-0004_121-121726-0005_5142-33396-0003,s3,coarse_to_fine,3,3,-2.665956430764021,,,2
7176-88083-0020_4446-2271-0013_6829-68769-0032,s1,no_recursion,3,1,inf,,,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s1,no_recursion,3,2,4.021342098663245,,,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s1,no_recursion,3,3,3.8971369574674153,,,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s2,no_recursion,3,1,inf,,,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s2,no_recursion,3,2,nan,,,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s2,no_recursion,3,3,-3.1930375455516895,,,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s3,no_recursion,3,1,43.553978356864285,,,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s3,no_recursion,3,2,-8.286073296261186,,,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s3,no_recursion,3,3,-8.159985240087025,,,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s1,ungated_deflation,3,1,inf,0,0,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s1,ungated_deflation,3,2,4.021342098663245,0,0,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s1,ungated_deflation,3,3,3.8971369574674153,0,0,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s2,ungated_deflation,3,1,inf,1,1,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s2,ungated_deflation,3,2,nan,1,1,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s2,ungated_deflation,3,3,-4.435463747139842,1,1,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s3,ungated_deflation,3,1,23.805369020378592,2,2,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s3,ungated_deflation,3,2,-7.990868856807319,2,2,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s3,ungated_deflation,3,3,-8.723311049064042,2,2,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s1,gated_deflation,3,1,inf,0,0,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s1,gated_deflation,3,2,4.021342098663245,0,0,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s1,gated_deflation,3,3,3.8971369574674153,0,0,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s2,gated_deflation,3,1,inf,1,1,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s2,gated_deflation,3,2,nan,1,1,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s2,gated_deflation,3,3,-4.435463747139842,1,1,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s3,gated_deflation,3,1,30.258001710691055,2,1,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s3,gated_deflation,3,2,-7.862432274564574,2,1,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s3,gated_deflation,3,3,-8.497299145971342,2,1,0
7176-88083-0020_4446-2271-0013_6829-68769-0032,s1,coarse_to_fine,3,1,inf,,,2
7176-88083-0020_4446-2271-0013_6829-68769-0032,s1,coarse_to_fine,3,2,4.602333568851111,,,2
7176-88083-0020_4446-2271-0013_6829-68769-0032,s1,coarse_to_fine,3,3,4.594755883489349,,,2
7176-88083-0020_4446-2271-0013_6829-68769-0032,s2,coarse_to_fine,3,1,inf,,,2
7176-88083-0020_4446-2271-0013_6829-68769-0032,s2,coarse_to_fine,3,2,nan,,,2
7176-88083-0020_4446-2271-0013_6829-68769-0032,s2,coarse_to_fine,3,3,-3.1930375455516895,,,2
7176-88083-0020_4446-2271-0013_6829-68769-0032,s3,coarse_to_fine,3,1,43.553978356864285,,,2
7176-88083-0020_4446-2271-0013_6829-68769-0032,s3,coarse_to_fine,3,2,-8.286073296261186,,,2
7176-88083-0020_4446-2271-0013_6829-68769-0032,s3,coarse_to_fine,3,3,-8.159985240087025,,,2
6829-68769-0004_4077-13751-0008_4992-41797-0005,s1,no_recursion,3,1,inf,,,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s1,no_recursion,3,2,0.2513113583130746,,,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s1,no_recursion,3,3,-3.494647353121807,,,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s2,no_recursion,3,1,48.77579443431908,,,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s2,no_recursion,3,2,3.489504435742144,,,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s2,no_recursion,3,3,2.6745526884187214,,,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s3,no_recursion,3,1,39.980244115101506,,,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s3,no_recursion,3,2,nan,,,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s3,no_recursion,3,3,-0.5456658837614713,,,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s1,ungated_deflation,3,1,inf,0,0,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s1,ungated_deflation,3,2,0.2513113583130746,0,0,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s1,ungated_deflation,3,3,-3.494647353121807,0,0,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s2,ungated_deflation,3,1,36.99933263668218,2,2,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s2,ungated_deflation,3,2,0.6936420673148949,2,2,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s2,ungated_deflation,3,3,-1.1482327251769873,2,2,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s3,ungated_deflation,3,1,37.61186755406112,1,1,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s3,ungated_deflation,3,2,nan,1,1,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s3,ungated_deflation,3,3,-0.969523134493582,1,1,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s1,gated_deflation,3,1,inf,0,0,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s1,gated_deflation,3,2,0.2513113583130746,0,0,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s1,gated_deflation,3,3,-3.494647353121807,0,0,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s2,gated_deflation,3,1,33.47423938611062,2,1,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s2,gated_deflation,3,2,2.3779382749945204,2,1,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s2,gated_deflation,3,3,2.116310511673646,2,1,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s3,gated_deflation,3,1,37.61186755406112,1,1,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s3,gated_deflation,3,2,nan,1,1,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s3,gated_deflation,3,3,-0.969523134493582,1,1,0
6829-68769-0004_4077-13751-0008_4992-41797-0005,s1,coarse_to_fine,3,1,inf,,,2
6829-68769-0004_4077-13751-0008_4992-41797-0005,s1,coarse_to_fine,3,2,0.7683303808407814,,,2
6829-68769-0004_4077-13751-0008_4992-41797-0005,s1,coarse_to_fine,3,3,-3.8058390815879894,,,2
6829-68769-0004_4077-13751-0008_4992-41797-0005,s2,coarse_to_fine,3,1,49.08113554561319,,,2
6829-68769-0004_4077-13751-0008_4992-41797-0005,s2,coarse_to_fine,3,2,0.48381958665601565,,,2
6829-68769-0004_4077-13751-0008_4992-41797-0005,s2,coarse_to_fine,3,3,1.1857120458015018,,,2
6829-68769-0004_4077-13751-0008_4992-41797-0005,s3,coarse_to_fine,3,1,39.980244115101506,,,2
6829-68769-0004_4077-13751-0008_4992-41797-0005,s3,coarse_to_fine,3,2,nan,,,2
6829-68769-0004_4077-13751-0008_4992-41797-0005,s3,coarse_to_fine,3,3,-0.5456658837614713,,,2
6930-81414-0027_7729-102255-0036_7127-75947-0015,s1,no_recursion,3,1,inf,,,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s1,no_recursion,3,2,nan,,,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s1,no_recursion,3,3,-1.0812292846672538,,,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s2,no_recursion,3,1,43.35646347688651,,,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s2,no_recursion,3,2,3.768801416994692,,,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s2,no_recursion,3,3,2.9064842725441453,,,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s3,no_recursion,3,1,46.97195480747952,,,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s3,no_recursion,3,2,-2.4487937007721676,,,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s3,no_recursion,3,3,-4.070967433486694,,,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s1,ungated_deflation,3,1,inf,0,0,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s1,ungated_deflation,3,2,nan,0,0,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s1,ungated_deflation,3,3,-1.0812292846672538,0,0,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s2,ungated_deflation,3,1,40.39354452378689,2,2,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s2,ungated_deflation,3,2,3.104242841126747,2,2,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s2,ungated_deflation,3,3,-0.012012421696329326,2,2,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s3,ungated_deflation,3,1,35.18226685322205,1,1,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s3,ungated_deflation,3,2,-2.5179057157513443,1,1,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s3,ungated_deflation,3,3,-3.7936152336540947,1,1,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s1,gated_deflation,3,1,inf,0,0,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s1,gated_deflation,3,2,nan,0,0,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s1,gated_deflation,3,3,-1.0812292846672538,0,0,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s2,gated_deflation,3,1,43.368653281658894,2,1,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s2,gated_deflation,3,2,3.7476182962006,2,1,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s2,gated_deflation,3,3,0.38971046119451963,2,1,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s3,gated_deflation,3,1,35.18226685322205,1,1,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s3,gated_deflation,3,2,-2.5179057157513443,1,1,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s3,gated_deflation,3,3,-3.7936152336540947,1,1,0
6930-81414-0027_7729-102255-0036_7127-75947-0015,s1,coarse_to_fine,3,1,inf,,,2
6930-81414-0027_7729-102255-0036_7127-75947-0015,s1,coarse_to_fine,3,2,nan,,,2
6930-81414-0027_7729-102255-0036_7127-75947-0015,s1,coarse_to_fine,3,3,-3.337156694568727,,,2
6930-81414-0027_7729-102255-0036_7127-75947-0015,s2,coarse_to_fine,3,1,42.862892978576625,,,2
6930-81414-0027_7729-102255-0036_7127-75947-0015,s2,coarse_to_fine,3,2,3.6844951894255558,,,2
6930-81414-0027_7729-102255-0036_7127-75947-0015,s2,coarse_to_fine,3,3,2.7800477838172006,,,2
6930-81414-0027_7729-102255-0036_7127-75947-0015,s3,coarse_to_fine,3,1,46.97195480747952,,,2
6930-81414-0027_7729-102255-0036_7127-75947-0015,s3,coarse_to_fine,3,2,-2.4487937007721676,,,2
6930-81414-0027_7729-102255-0036_7127-75947-0015,s3,coarse_to_fine,3,3,-4.070967433486694,,,2
4992-23283-0008_8555-284447-0009_4077-13751-0013,s1,no_recursion,3,1,29.25914389593457,,,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s1,no_recursion,3,2,7.17974326607036,,,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s1,no_recursion,3,3,-1.0529069344687683,,,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s2,no_recursion,3,1,inf,,,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s2,no_recursion,3,2,nan,,,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s2,no_recursion,3,3,-1.2530367044184485,,,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s3,no_recursion,3,1,29.545197734974714,,,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s3,no_recursion,3,2,1.761888907582697,,,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s3,no_recursion,3,3,-3.555826235364993,,,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s1,ungated_deflation,3,1,26.2424145463578,2,2,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s1,ungated_deflation,3,2,0.27664737929600214,2,2,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s1,ungated_deflation,3,3,-3.7994800478939785,2,2,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s2,ungated_deflation,3,1,inf,0,0,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s2,ungated_deflation,3,2,nan,0,0,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s2,ungated_deflation,3,3,-1.2530367044184485,0,0,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s3,ungated_deflation,3,1,17.43895238328914,1,1,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s3,ungated_deflation,3,2,0.22912044677655838,1,1,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s3,ungated_deflation,3,3,-4.3703284611164745,1,1,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s1,gated_deflation,3,1,26.2424145463578,2,2,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s1,gated_deflation,3,2,0.27664737929600214,2,2,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s1,gated_deflation,3,3,-3.7994800478939785,2,2,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s2,gated_deflation,3,1,inf,0,0,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s2,gated_deflation,3,2,nan,0,0,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s2,gated_deflation,3,3,-1.2530367044184485,0,0,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s3,gated_deflation,3,1,17.43895238328914,1,1,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s3,gated_deflation,3,2,0.22912044677655838,1,1,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s3,gated_deflation,3,3,-4.3703284611164745,1,1,0
4992-23283-0008_8555-284447-0009_4077-13751-0013,s1,coarse_to_fine,3,1,29.14814636010577,,,2
4992-23283-0008_8555-284447-0009_4077-13751-0013,s1,coarse_to_fine,3,2,7.311257896973665,,,2
4992-23283-0008_8555-284447-0009_4077-13751-0013,s1,coarse_to_fine,3,3,0.11723680816236669,,,2
4992-23283-0008_8555-284447-0009_4077-13751-0013,s2,coarse_to_fine,3,1,inf,,,2
4992-23283-0008_8555-284447-0009_4077-13751-0013,s2,coarse_to_fine,3,2,nan,,,2
4992-23283-0008_8555-284447-0009_4077-13751-0013,s2,coarse_to_fine,3,3,-1.2530367044184485,,,2
4992-23283-0008_8555-284447-0009_4077-13751-0013,s3,coarse_to_fine,3,1,29.545197734974714,,,2
4992-23283-0008_8555-284447-0009_4077-13751-0013,s3,coarse_to_fine,3,2,1.761888907582697,,,2
4992-23283-0008_8555-284447-0009_4077-13751-0013,s3,coarse_to_fine,3,3,-3.555826235364993,,,2
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,no_recursion,3,1,55.425983696356994,,,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,no_recursion,3,2,15.972494492563689,,,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,no_recursion,3,3,6.915921164549541,,,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,no_recursion,3,1,inf,,,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,no_recursion,3,2,nan,,,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,no_recursion,3,3,3.3606627364880075,,,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,no_recursion,3,1,27.017019508004374,,,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,no_recursion,3,2,-7.959916576771894,,,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,no_recursion,3,3,-0.9654119784814092,,,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,ungated_deflation,3,1,54.91140634330445,2,2,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,ungated_deflation,3,2,11.862967188904614,2,2,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,ungated_deflation,3,3,-2.172303178448231,2,2,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,ungated_deflation,3,1,inf,0,0,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,ungated_deflation,3,2,nan,0,0,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,ungated_deflation,3,3,3.3606627364880075,0,0,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,ungated_deflation,3,1,23.256511948095767,1,1,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,ungated_deflation,3,2,-11.791166436427678,1,1,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,ungated_deflation,3,3,-2.710607248098902,1,1,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,gated_deflation,3,1,56.100223776305086,2,1,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,gated_deflation,3,2,15.672923124483905,2,1,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,gated_deflation,3,3,2.110243454301419,2,1,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,gated_deflation,3,1,inf,0,0,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,gated_deflation,3,2,nan,0,0,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,gated_deflation,3,3,3.3606627364880075,0,0,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,gated_deflation,3,1,23.256511948095767,1,1,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,gated_deflation,3,2,-11.791166436427678,1,1,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,gated_deflation,3,3,-2.710607248098902,1,1,0
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,coarse_to_fine,3,1,56.4488207250426,,,2
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,coarse_to_fine,3,2,2.864860055540039,,,2
1188-133604-0005_4446-2275-0035_1580-141083-0026,s1,coarse_to_fine,3,3,-1.3534972599472717,,,2
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,coarse_to_fine,3,1,inf,,,2
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,coarse_to_fine,3,2,nan,,,2
1188-133604-0005_4446-2275-0035_1580-141083-0026,s2,coarse_to_fine,3,3,-3.5338256362680647,,,2
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,coarse_to_fine,3,1,27.017019508004374,,,2
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,coarse_to_fine,3,2,-7.959916576771894,,,2
1188-133604-0005_4446-2275-0035_1580-141083-0026,s3,coarse_to_fine,3,3,-0.9654119784814092,,,2
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,no_recursion,3,1,67.44389766919693,,,0
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,no_recursion,3,2,0.550328128304448,,,0
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,no_recursion,3,3,-3.113424023065803,,,0
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,no_recursion,3,1,inf,,,0
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,no_recursion,3,2,nan,,,0
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,no_recursion,3,3,2.165811755633387,,,0
5639-40744-0026_4446-2271-0019_8230-279154-0022,s3,no_recursion,3,1,26.19106392490199,,,0
5639-40744-0026_4446-2271-0019_8230-279154-0022,s3,no_recursion,3,2,-0.07954535169431143,,,0
5639-40744-0026_4446-2271-0019_8230-279154-0022,s3,no_recursion,3,3,-0.5795571985393437,,,0
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,ungated_deflation,3,1,67.0764738589785,2,2,0
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,ungated_deflation,3,2,-3.1540024491186394,2,2,0
5639-40744-0026_4446-2271-0019_8230-279154-0022,s1,ungated_deflation,3,3,-3.7054101097137466,2,2,0
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,ungated_deflation,3,1,inf,0,0,0
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,ungated_deflation,3,2,nan,0,0,0
5639-40744-0026_4446-2271-0019_8230-279154-0022,s2,ungated_deflation,3,3,2.165811755633387,0,0,0
5639-40744-0026_4446-2271-0019_8230-279154-0022,s3,ungated_deflation,3,1,18.40671179722288,1,1,0
